split,alpha,feature,coefficient
fold_2,0.3257020655659783,transformed_4,-0.1413861339743026
fold_2,0.3257020655659783,transformed_5,1.1620748164588641
fold_2,0.3257020655659783,transformed_6,-0.36750744145920766
fold_2,0.3257020655659783,transformed_7,-1.077723144694932
fold_2,0.3257020655659783,transformed_8,0.4697287372420451
fold_2,0.3257020655659783,transformed_9,-0.012438771870655674
fold_2,0.3257020655659783,transformed_10,-0.028571471347065946
fold_2,0.3257020655659783,transformed_11,0.10764434600401418
fold_2,0.3257020655659783,transformed_12,-0.029439081934171885
fold_2,0.3257020655659783,transformed_13,-0.16686055863852745
fold_2,0.3257020655659783,transformed_14,-0.1686059748866507
fold_2,0.3257020655659783,transformed_15,-0.2097372504288071
fold_2,0.3257020655659783,transformed_16,0.11905409230650399
fold_2,0.3257020655659783,transformed_17,0.0783401114307587
fold_2,0.3257020655659783,transformed_18,0.0841248775736867
fold_2,0.3257020655659783,transformed_19,0.04354006074589442
fold_2,0.3257020655659783,transformed_20,-0.1057937155709806
fold_2,0.3257020655659783,transformed_21,-0.04082699178067696
fold_2,0.3257020655659783,transformed_22,0.001695662199702186
fold_2,0.3257020655659783,transformed_23,-0.17410074310184598
fold_2,0.3257020655659783,transformed_24,-0.14640358946056686
fold_2,0.3257020655659783,transformed_25,-0.11261228388438882
fold_2,0.3257020655659783,transformed_26,0.09190935286932467
fold_2,0.3257020655659783,transformed_27,0.0991623391508405
fold_2,0.3257020655659783,transformed_28,-0.012692696065121911
fold_2,0.3257020655659783,transformed_29,0.06896336944831827
fold_2,0.3257020655659783,transformed_30,-0.03449910976987705
fold_2,0.3257020655659783,transformed_31,0.0037308345478948013
fold_2,0.3257020655659783,transformed_32,-0.0037308345524706965
fold_2,0.3257020655659783,transformed_33,-0.0037308345546023247
fold_2,0.3257020655659783,transformed_34,-0.0037308345563928924
fold_2,0.3257020655659783,transformed_35,-0.0037308345565065792
fold_2,0.3257020655659783,transformed_36,-0.003730834552925444
fold_2,0.3257020655659783,transformed_37,-0.003730834552413853
fold_2,0.3257020655659783,transformed_38,-0.0037308345572455437
fold_2,0.3257020655659783,transformed_39,-0.003730834559746654
fold_2,0.3257020655659783,transformed_40,-0.0037308345557960365
fold_3,0.09426684551178854,transformed_0,0.07698836574759338
fold_3,0.09426684551178854,transformed_1,-0.19869995996427914
fold_3,0.09426684551178854,transformed_2,-0.06889973066990054
fold_3,0.09426684551178854,transformed_3,-0.1670700742803397
fold_3,0.09426684551178854,transformed_4,-0.27370387769065996
fold_3,0.09426684551178854,transformed_5,1.3198983045041515
fold_3,0.09426684551178854,transformed_6,-1.2152843201203432
fold_3,0.09426684551178854,transformed_7,-1.2942066029431216
fold_3,0.09426684551178854,transformed_8,1.2624053236612731
fold_3,0.09426684551178854,transformed_9,-0.022956852166640895
fold_3,0.09426684551178854,transformed_10,-0.0506640823519966
fold_3,0.09426684551178854,transformed_11,0.10808844157739461
fold_3,0.09426684551178854,transformed_12,-0.021261183281318208
fold_3,0.09426684551178854,transformed_13,-0.12065812620635966
fold_3,0.09426684551178854,transformed_14,-0.3589667661172704
fold_3,0.09426684551178854,transformed_15,-0.30116878879351283
fold_3,0.09426684551178854,transformed_16,0.15389629725648146
fold_3,0.09426684551178854,transformed_17,0.08193682811330216
fold_3,0.09426684551178854,transformed_18,0.15162426200363832
fold_3,0.09426684551178854,transformed_19,0.0314923847984408
fold_3,0.09426684551178854,transformed_20,-0.19606162968669505
fold_3,0.09426684551178854,transformed_21,-0.003538534365557955
fold_3,0.09426684551178854,transformed_22,-0.042284587081215436
fold_3,0.09426684551178854,transformed_23,-0.14969993237141033
fold_3,0.09426684551178854,transformed_24,-0.13583281533273706
fold_3,0.09426684551178854,transformed_25,-0.12918425771383524
fold_3,0.09426684551178854,transformed_26,0.09056208011159839
fold_3,0.09426684551178854,transformed_27,0.02074393226692539
fold_3,0.09426684551178854,transformed_28,0.08774142800052331
fold_3,0.09426684551178854,transformed_29,0.08340804299843285
fold_3,0.09426684551178854,transformed_30,-0.02602031629438631
fold_3,0.09426684551178854,transformed_31,0.004638032915408985
fold_3,0.09426684551178854,transformed_32,-0.004638032872890108
fold_3,0.09426684551178854,transformed_33,-0.004638032871866926
fold_3,0.09426684551178854,transformed_34,-0.004638032870388997
fold_3,0.09426684551178854,transformed_35,-0.004638032861976171
fold_3,0.09426684551178854,transformed_36,-0.00463803286129405
fold_3,0.09426684551178854,transformed_37,-0.004638032886077781
fold_3,0.09426684551178854,transformed_38,-0.004638032884713539
fold_3,0.09426684551178854,transformed_39,-0.004638032884486165
fold_3,0.09426684551178854,transformed_40,-0.0046380328849409125
fold_4,0.49238826317067413,transformed_0,0.06614478921775824
fold_4,0.49238826317067413,transformed_1,-0.5586940530110605
fold_4,0.49238826317067413,transformed_2,-0.11095810686475588
fold_4,0.49238826317067413,transformed_3,-0.16234012302747858
fold_4,0.49238826317067413,transformed_4,-0.03819774914252827
fold_4,0.49238826317067413,transformed_5,0.9654430155897264
fold_4,0.49238826317067413,transformed_6,-0.3352562811171711
fold_4,0.49238826317067413,transformed_7,-0.9229014536008286
fold_4,0.49238826317067413,transformed_8,0.3924591356458169
fold_4,0.49238826317067413,transformed_9,-0.014191234484804749
fold_4,0.49238826317067413,transformed_10,-0.09257008878058581
fold_4,0.49238826317067413,transformed_11,0.06844322065529007
fold_4,0.49238826317067413,transformed_12,-0.03670374346763383
fold_4,0.49238826317067413,transformed_13,-0.24295242746782003
fold_4,0.49238826317067413,transformed_14,-0.21749593123241703
fold_4,0.49238826317067413,transformed_15,-0.1704616418083862
fold_4,0.49238826317067413,transformed_16,0.08439449267281929
fold_4,0.49238826317067413,transformed_17,0.04517165204542106
fold_4,0.49238826317067413,transformed_18,0.18257558949004604
fold_4,0.49238826317067413,transformed_19,0.03011703277054162
fold_4,0.49238826317067413,transformed_20,-0.16377009945779142
fold_4,0.49238826317067413,transformed_21,-0.016135732628185018
fold_4,0.49238826317067413,transformed_22,0.005333547611052425
fold_4,0.49238826317067413,transformed_23,-0.02430029104586917
fold_4,0.49238826317067413,transformed_24,0.06992532995842016
fold_4,0.49238826317067413,transformed_25,-0.19113860429567886
fold_4,0.49238826317067413,transformed_26,0.14339127984172845
fold_4,0.49238826317067413,transformed_27,0.17121684572711482
fold_4,0.49238826317067413,transformed_28,-0.10908985433150598
fold_4,0.49238826317067413,transformed_29,0.016120966156156408
fold_4,0.49238826317067413,transformed_30,0.0103593514403518
fold_4,0.49238826317067413,transformed_31,-0.0016939605438466288
fold_4,0.49238826317067413,transformed_32,0.001693960549403073
fold_4,0.49238826317067413,transformed_33,0.0016939605478540898
fold_4,0.49238826317067413,transformed_34,0.0016939605489483256
fold_4,0.49238826317067413,transformed_35,0.0016939605499430854
fold_4,0.49238826317067413,transformed_36,0.0016939605481809394
fold_4,0.49238826317067413,transformed_37,0.0016939605447134909
fold_4,0.49238826317067413,transformed_38,0.0016939605446566475
fold_4,0.49238826317067413,transformed_39,0.001693960544315587
fold_4,0.49238826317067413,transformed_40,0.0016939605479961983
fold_5,0.21544346900318845,transformed_0,0.03865654005083263
fold_5,0.21544346900318845,transformed_1,-0.22130886651038795
fold_5,0.21544346900318845,transformed_2,0.0830135534536327
fold_5,0.21544346900318845,transformed_3,-0.2843215871250683
fold_5,0.21544346900318845,transformed_4,-0.33786920935337394
fold_5,0.21544346900318845,transformed_5,1.465094648014715
fold_5,0.21544346900318845,transformed_6,-0.5060074060843789
fold_5,0.21544346900318845,transformed_7,-1.3838287981185333
fold_5,0.21544346900318845,transformed_8,0.6014913825526795
fold_5,0.21544346900318845,transformed_9,-0.03601483287102558
fold_5,0.21544346900318845,transformed_10,-0.015428650852438164
fold_5,0.21544346900318845,transformed_11,0.125225108105255
fold_5,0.21544346900318845,transformed_12,-0.03456837543669211
fold_5,0.21544346900318845,transformed_13,-0.13824304761750505
fold_5,0.21544346900318845,transformed_14,-0.34152602547551636
fold_5,0.21544346900318845,transformed_15,-0.2784282305969241
fold_5,0.21544346900318845,transformed_16,0.1414421287386476
fold_5,0.21544346900318845,transformed_17,0.1590214672891479
fold_5,0.21544346900318845,transformed_18,0.18036043405795965
fold_5,0.21544346900318845,transformed_19,0.016148295224547138
fold_5,0.21544346900318845,transformed_20,-0.03450361413148367
fold_5,0.21544346900318845,transformed_21,0.04242049178545115
fold_5,0.21544346900318845,transformed_22,-0.07569025694155523
fold_5,0.21544346900318845,transformed_23,-0.09375714317681122
fold_5,0.21544346900318845,transformed_24,-0.06719628382522141
fold_5,0.21544346900318845,transformed_25,-0.22641624072347954
fold_5,0.21544346900318845,transformed_26,0.1813922070700582
fold_5,0.21544346900318845,transformed_27,0.04523969265192784
fold_5,0.21544346900318845,transformed_28,0.085518266032647
fold_5,0.21544346900318845,transformed_29,0.08033657998049157
fold_5,0.21544346900318845,transformed_30,-0.03899130620207247
fold_5,0.21544346900318845,transformed_31,0.004070971301985082
fold_5,0.21544346900318845,transformed_32,-0.004070971315968563
fold_5,0.21544346900318845,transformed_33,-0.004070971325518258
fold_5,0.21544346900318845,transformed_34,-0.004070971328133055
fold_5,0.21544346900318845,transformed_35,-0.0040709713279909465
fold_5,0.21544346900318845,transformed_36,-0.004070971339558582
fold_5,0.21544346900318845,transformed_37,-0.004070971339388052
fold_5,0.21544346900318845,transformed_38,-0.004070971327735151
fold_5,0.21544346900318845,transformed_39,-0.004070971320686567
fold_5,0.21544346900318845,transformed_40,-0.004070971324978245
