station_id,date,station_name_first,river_name_first,lon_first,lat_first,DEM_first,Distance_to_River_first,Distance_to_Coast_first,temperature_2m_c_mean,temperature_2m_c_max,temperature_2m_c_min,temperature_2m_c_std,dewpoint_temperature_2m_c_mean,dewpoint_temperature_2m_c_std,precipitation_mm_sum,precipitation_mm_mean,precipitation_mm_max,rainy_day_sum,potential_evaporation_mm_sum,potential_evaporation_mm_mean,runoff_mm_sum,runoff_mm_max,wind_u_10m_ms_mean,wind_v_10m_ms_mean,wind_speed_10m_ms_mean,wind_speed_10m_ms_max,wind_speed_10m_ms_std,surface_pressure_hpa_mean,surface_pressure_hpa_min,surface_pressure_hpa_std,soil_moisture_layer1_vol_mean,soil_moisture_layer1_vol_min,soil_moisture_layer1_vol_std,solar_radiation_mj_m2_sum,solar_radiation_mj_m2_mean,salinity_max_max,salinity_max_mean,salinity_max_min,salinity_max_std,year,month,week,day_of_year,n_days,completeness_pct,mean_reliable,sal_p90_raw,source_format,coverage,quality_verified
ANDINH,2020-03-15,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,28.146094258626345,28.872995630900107,27.46186663309737,0.7065317038929464,23.453195402357323,0.8058603940575931,1.669228076877971,0.5564093589593236,1.0849267243884242,3,42.53049194812775,14.176830649375916,0.4171729087829587,0.1441538333892822,-1.736551284790039,1.2723227606879342,2.458625470303782,3.076023949540746,0.7575015792514614,1011.3279345703126,1008.9676822916668,2.081588286571993,0.1368588341606987,0.1298103332519531,0.0062765198073593,64.9356183125,21.645206104166665,8.6,7.766666666666667,6.8,0.9073771725877467,2020,3,11,75,3.0,0.429,False,8.459999999999999,hourly_sparse_2020,0.5,True
ANDINH,2020-03-22,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,27.865378740098777,27.991096750895224,27.77681948343917,0.111867182827941,22.46441633436416,0.3911618213575493,0.1171318939086062,0.039043964636202,0.0841377428173473,3,50.91153830289841,16.9705127676328,0.3683120012283324,0.1245886087417602,-2.9073578119277954,1.3164851003222997,3.2061419870395818,3.632446045034425,0.4316840180871268,1012.0557351345486,1011.5982796223958,0.524675601991454,0.1257129245334201,0.1247984568277994,0.0009504272141623,72.641230875,24.213743625000003,9.6,9.266666666666667,8.9,0.3511884584284234,2020,3,12,82,3.0,0.429,False,9.54,hourly_sparse_2020,0.5,True
ANDINH,2020-03-29,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,28.099721844991063,28.25930875142416,27.959470367431663,0.1247538638503296,22.14727570215864,0.465279324757221,0.1621007917265157,0.0405251979316289,0.1356899738311767,4,69.48535144329071,17.371337860822678,0.4398971796035765,0.113651156425476,-2.6417581041653952,1.226442833741506,2.928173829005068,3.3792279392650904,0.3648511055049952,1010.1778930664062,1009.7535888671875,0.6446858688838363,0.1223386128743489,0.1218070983886718,0.0004841786127141,98.17677599999999,24.544193999999997,9.0,8.9,8.8,0.0816496580927724,2020,3,13,89,4.0,0.571,True,8.97,hourly_sparse_2020,0.5,True
ANDINH,2020-04-05,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,28.94131193161012,29.10514920552572,28.81360524495443,0.1263614663144311,22.843963718414347,0.4547489294601479,0.5190981337932496,0.1297745334483124,0.3182888031005859,4,74.15539026260376,18.53884756565094,0.3930181264877317,0.1032054424285888,-2.9659433364868164,1.0041666428248088,3.1944639729970388,3.9725828773038407,0.8665633759557634,1011.0755883789064,1010.4456103515626,0.4758313449367859,0.1231125195821126,0.1225026448567708,0.0005817098035762,98.461468,24.615367,8.6,8.4,8.3,0.1414213562373086,2020,4,14,96,4.0,0.571,True,8.54,hourly_sparse_2020,0.5,True
ANDINH,2020-04-12,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,27.73591003417969,28.11177533467611,27.50846951802572,0.3278977196571744,24.015175543891075,0.1370584408636876,13.1252331241285,4.375077708042833,7.331791520016395,3,34.29418057203293,11.431393524010977,0.3114193677902221,0.1167654991149902,-2.3368729485405813,0.6008360783259074,2.4278282900966914,2.674680620754097,0.3441811715502152,1012.3981808810764,1011.9986702473958,0.3884619935886341,0.1965387132432725,0.1613674163818359,0.0308785265235216,60.56815400000001,20.18938466666667,9.9,9.566666666666668,9.0,0.4932882862316256,2020,4,15,103,3.0,0.429,False,9.88,hourly_sparse_2020,0.5,True
ANDINH,2020-04-19,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,28.61241175333661,28.808792368571005,28.285889561971032,0.2847094284809762,23.43572938707141,0.687357173346602,2.0913294728011067,0.6971098242670356,0.9896687443529116,3,47.71791398525238,15.90597132841746,0.2521425485610959,0.08431077003479,-2.741626739501953,0.7042260699801974,2.839633576682934,3.050420054886137,0.2382054714330266,1011.3030007595486,1010.8661002604168,0.4161575183917045,0.2259292602539062,0.2136472066243489,0.0142181642226276,70.671176,23.557058666666666,9.5,8.866666666666667,8.5,0.5507570547286109,2020,4,16,110,3.0,0.429,False,9.32,hourly_sparse_2020,0.5,True
ANDINH,2020-04-26,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,29.234353160858163,29.81023305257162,28.777516301472986,0.4299903818250896,24.2721164385478,0.3508130695588054,4.366877674954139,1.0917194187385348,2.266332507133484,4,58.40224772691727,14.600561931729317,0.3135055303573606,0.0798404216766357,-2.52353843053182,0.8176818490028382,2.688638732498672,3.520523177166266,0.5588602676051677,1010.3935896809896,1010.083798828125,0.5072161991809886,0.1738292376200357,0.1592216491699218,0.025730709309916,85.667126,21.4167815,8.1,"7,275",6.7,0.5909032633745276,2020,4,17,117,4.0,0.571,True,7.83,hourly_sparse_2020,0.5,True
ANDINH,2020-05-03,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,29.30989004770916,29.43377393086752,29.15629984537765,0.1256563652687671,23.54186878204349,0.3512926444552293,3.521147370328493,0.8802868425821233,2.562373876571656,4,64.60455805063248,16.15113951265812,0.288829207420349,0.0808387994766235,-2.142822742462158,0.7614617645740509,2.3073079618449857,2.9720684825301915,0.5087084378524089,1010.1799190266928,1009.02970703125,1.131313894062851,0.1895874341328938,0.1607011159261067,0.0282672845035426,93.28349,23.3208725,8.0,"7,475",6.8,0.4991659710623979,2020,5,18,124,4.0,0.571,True,7.88,hourly_sparse_2020,0.5,True
ANDINH,2020-05-10,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,30.15307748582629,30.239163335164392,30.050620015462243,0.0953318851819235,25.09565378824872,0.2979938464734755,3.373616933817658,1.1245389779392194,1.7549097537994385,3,44.72611099481583,14.908703664938608,0.1958012580871581,0.0678002834320068,-1.0181950463189018,1.6310185326470268,1.9312254636397328,1.995878608602324,0.1049789029733499,1008.7939518229168,1008.2933382161458,0.5327399944469516,0.1568139394124348,0.1547686258951822,0.0017817040108106,66.824662,22.274887333333336,7.6,7.366666666666667,7.2,0.2081665999466131,2020,5,19,131,3.0,0.429,False,7.54,hourly_sparse_2020,0.5,True
ANDINH,2020-05-17,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,29.83610051472984,30.359823481241904,29.45305404663088,0.4694679007030496,24.691173383924703,0.6941677989971105,9.28113758563498,3.093712528544993,6.830015778536591,3,41.750259697437286,13.916753232479095,0.2048462629318236,0.0824630260467529,-1.072662393252055,0.913279175758362,1.6624303810704104,2.478297796528101,0.9958808129026374,1008.1759836154514,1006.9016731770832,1.1457056080652692,0.1658399369981553,0.1437365214029947,0.0305320377024783,60.637015999999996,20.212338666666664,7.0,6.466666666666666,5.5,0.8386497083606084,2020,5,20,138,3.0,0.429,False,6.98,hourly_sparse_2020,0.5,True
ANDINH,2020-05-24,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,29.41752967834475,30.53660608927413,28.235876337687216,1.1449598967184316,25.073635832468696,0.2745225769184566,27.82973449490811,6.957433623727027,13.688741138203396,4,51.24545842409134,12.811364606022837,0.4829466342926023,0.2562254667282104,0.4801200230916341,1.3940580189228058,1.4879679267075605,1.5671894595782467,0.0966394972032668,1008.6038525390624,1006.7842268880208,2.067511986265878,0.2751638094584147,0.2346661885579427,0.0494526523884877,84.723492,21.180873,5.3,4.8,4.1,0.529150262212918,2020,5,21,145,4.0,0.571,True,5.24,hourly_sparse_2020,0.5,True
ANDINH,2020-05-31,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,28.41560643514,28.67279332478841,28.231867090861044,0.2294556436044732,25.598273001776818,0.2072383042087378,25.54003596295118,8.513345320983726,9.640741348164283,3,28.50756049156189,9.502520163853964,0.4327893257141112,0.2274960279464721,0.1926328870985243,0.6565062072541978,0.7679227208124643,0.9029980961318846,0.1173581218479763,1011.6538785807292,1011.5314518229168,0.1187801654157029,0.3574701944986979,0.334390640258789,0.0201155474257314,60.283432,20.094477333333334,4.2,2.9333333333333336,2.2,1.1015141094572205,2020,5,22,152,3.0,0.429,False,3.8400000000000003,hourly_sparse_2020,0.5,True
ANDINH,2020-06-07,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,27.635484313964863,28.086035664876302,26.88094037373861,0.5420058481080847,24.690435028076195,0.3666769064211398,37.05480471757028,9.26370117939257,18.90431871953524,4,39.31861370801926,9.829653427004814,4.971057176589966,4.052266478538513,0.9324235022068024,0.971990297238032,1.368029893532538,1.8067536642501567,0.3045650162719418,1009.5497359212238,1008.6234749348956,0.7061640418468795,0.3913904825846354,0.3822930653889974,0.0117395194735568,80.837784,20.209446,2.1,"1,725",1.4,0.3774917217635374,2020,6,23,159,4.0,0.571,True,2.0700000000000003,hourly_sparse_2020,0.5,True
ANDINH,2020-06-14,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,26.511167568630658,26.89576873779299,26.31533775329592,0.3330930800249184,24.859278191460533,0.1598304542869451,49.33131337151053,16.443771123836843,26.03350877751609,3,16.50320738554001,5.501069128513336,6.011143326759338,3.298252820968628,0.8818495008680555,0.8533638583289253,1.3527801590745068,1.5669840623955236,0.193731425417154,1008.7105050998264,1007.7247835286456,0.8545779776524061,0.4111902448866102,0.407443364461263,0.003686254339096,37.835732,12.611910666666667,0.6,0.43333333333333335,0.3,0.1527525231651946,2020,6,24,166,3.0,0.429,False,0.56,hourly_sparse_2020,0.5,True
ANDINH,2020-06-21,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,27.21179288228356,27.59955240885421,26.774251556396507,0.3412193793485757,25.34105723698936,0.1946326530786722,52.70728150981086,13.176820377452716,18.42395974949796,4,27.77794748544693,6.9444868713617325,11.144429445266724,5.019664764404297,0.3673693339029947,0.7238110800584158,0.8985786608240625,1.174703215095407,0.3157409497259671,1009.5264326985678,1008.6839176432292,0.8818315244139381,0.4135157267252604,0.4087022145589192,0.004882799613238,69.766828,17.441707,1.3,625,0.3,0.4573474244670748,2020,6,25,173,4.0,0.571,True,1.06,hourly_sparse_2020,0.5,True
ANDINH,2020-06-28,An Định,Tiền,106.428417,10.311028,1.0,806.1017305526642,201.24611797498108,27.20130310058596,28.06179962158205,26.340806579589863,1.2169258503675404,24.84903615315756,0.1350290617348418,13.458635802919614,6.729317901459807,10.213907952959287,2,16.919054090976715,8.459527045488358,2.4492144584655766,2.361655235290528,0.7204662958780924,1.1757697860399885,1.378966454001139,1.3929358861131378,0.0197557603514388,1008.636504720052,1008.6182503255208,0.0258156123188888,0.3915770848592121,0.3840287526448567,0.0106749537908393,37.060592,18.530296,0.2,0.15000000000000002,0.1,0.0707106781186547,2020,6,26,180,2.0,0.286,False,0.19,hourly_sparse_2020,0.5,True
