station_id,lat,lon,target_ym,target_year,target_month,s2_prev_start,s2_prev_end_exclusive,s2_valid_image_count,buffer_m,cloud_prob_threshold,B2_mean,B2_stdDev,B2_count,B3_mean,B3_stdDev,B3_count,B4_mean,B4_stdDev,B4_count,B8_mean,B8_stdDev,B8_count,B11_mean,B11_stdDev,B11_count,B12_mean,B12_stdDev,B12_count,NDVI_mean,NDVI_stdDev,NDVI_count,NDWI_mean,NDWI_stdDev,NDWI_count,MNDWI_mean,MNDWI_stdDev,MNDWI_count,EVI_mean,EVI_stdDev,EVI_count,SAVI_mean,SAVI_stdDev,SAVI_count,RVI_mean,RVI_stdDev,RVI_count,BI_mean,BI_stdDev,BI_count,BGRratio_mean,BGRratio_stdDev,BGRratio_count,SI_1_mean,SI_1_stdDev,SI_1_count,SI_2_mean,SI_2_stdDev,SI_2_count,SI_3_mean,SI_3_stdDev,SI_3_count,R_1_mean,R_1_stdDev,R_1_count,R_2_mean,R_2_stdDev,R_2_count,R_3_mean,R_3_stdDev,R_3_count,R_4_mean,R_4_stdDev,R_4_count,Red_SWIR1_ratio_mean,Red_SWIR1_ratio_stdDev,Red_SWIR1_ratio_count,SWIR1_mean,SWIR1_stdDev,SWIR1_count,SWIR2_mean,SWIR2_stdDev,SWIR2_count
SON_DOC,10.054167,106.463889,2020-07,2020,7,2020-06-01,2020-07-01,36,50,40,0.0773303301163321,8.818453001190375E-4,99,0.1027511749590461,8.974337021231119E-4,99,0.09894860226664665,0.002016017573615263,99,0.03059929996542078,0.0010659600920590623,99,0.015849744363076602,4.056476325012512E-4,99,0.013365861333679136,9.072103959186523E-4,99,-0.5338528877928808,0.009697572557907892,99,0.5469522292203203,0.013054210881193696,99,0.7462773351529621,0.007014915405145061,99,-0.1636222378270358,0.0020681512631318417,99,-0.16262293957832535,0.0028944012162114103,99,0.3049087490675584,0.008015191407797323,99,0.10726082884878745,0.001006238849660042,99,1.8187603661651768,0.04509056545490963,99,0.10082108863682665,0.001219125364805971,99,0.14266397908618622,0.001683232962461355,99,0.14594758734140226,0.0018161416920068145,99,0.7806054109879497,0.022350435480885354,99,2.5934071552670575,0.12274420577462136,99,1.0381549453723513,0.023783442819632808,99,3.451991815304211,0.14704324270247043,99,7.481270678774959,0.5679528586738755,99,0.015849744363076602,4.056476325012512E-4,99,0.013365861333679136,9.072103959186523E-4,99
TAN_AN,10.539013,106.425759,2020-07,2020,7,2020-06-01,2020-07-01,36,50,40,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
TRAN_DE,9.528211111111112,106.20145555555555,2020-07,2020,7,2020-06-01,2020-07-01,36,50,40,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
TRA_KHA,9.614763888888888,106.24315833333334,2020-07,2020,7,2020-06-01,2020-07-01,36,50,40,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
TRA_VINH,9.975806,106.354472,2020-07,2020,7,2020-06-01,2020-07-01,36,50,40,0.08757085490095898,0.019383362219447968,87,0.11613746387706474,0.018645560609970788,87,0.11059904948225571,0.022097148973775384,87,0.09722871710075544,0.08412732442808454,87,0.08598380937778508,0.07438404372061688,87,0.07080819132274575,0.0608427974955989,87,-0.18310387834943168,0.3646599007080725,87,0.18190183355370756,0.35598962565006415,87,0.24561387086550776,0.3690438498975967,87,-0.037818253780970944,0.17947476882390653,87,-0.038592698448702015,0.16911659809747517,87,0.9648451329379466,0.9814348169150053,87,0.1604815668088095,0.061721381659127064,87,1.8605408208966598,0.157392640449702,87,0.11085756662407016,0.02013870506690757,87,0.1577286015259727,0.02831975810102472,87,0.19512852588428667,0.05905169617910942,87,0.7999697364182365,0.08303201865325398,87,1.3658445523024159,0.7448363860835251,87,1.0590391042809622,0.08449110087772753,87,1.8323973086082062,1.0264078329130322,87,1.9871988631298543,1.1015181415086128,87,0.08598380937778508,0.07438404372061688,87,0.07080819132274575,0.0608427974955989,87
TUYEN_NHON,10.658176,106.19173,2020-07,2020,7,2020-06-01,2020-07-01,36,50,40,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
VAM_KENH,10.273983,106.737017,2020-07,2020,7,2020-06-01,2020-07-01,36,50,40,0.1078308668841858,0.014419969433246908,75,0.12736397099193864,0.014913035524602318,75,0.09541297253154105,0.010755765257469017,75,0.07728589458855065,0.07414567002674814,75,0.05338707291017066,0.027459801910932998,75,0.04181633775101185,0.012081060027523308,75,-0.17788975104338728,0.3257798988694724,75,0.3013576937480875,0.3323609412534899,75,0.41899452570567336,0.2280507721910829,75,-0.07182728415758836,0.20483784706064534,75,-0.04933008824985459,0.16069185007573558,75,0.8821939837670314,1.1997025219078998,75,0.15607483632887095,0.04799764616913377,75,2.462643445054124,0.09242124913103862,75,0.1102150591813231,0.012519066252484164,75,0.15916845390097828,0.01811953209968696,75,0.18405664206117986,0.04071605659684894,75,1.1283970190151387,0.04744209093645518,75,1.8608884053627415,0.8069957102061598,75,1.3342464108225935,0.05776136562075009,75,2.194174743015645,0.9470262074968389,75,2.0179372310972084,0.6882352881880371,75,0.05338707291017066,0.027459801910932998,75,0.04181633775101185,0.012081060027523308,75
XEO_RO,9.883454,106.4475831,2020-07,2020,7,2020-06-01,2020-07-01,36,50,40,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
XUAN_KHANH,10.790805555555556,106.40295277777778,2020-07,2020,7,2020-06-01,2020-07-01,36,50,40,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
AN_THUAN,9.97638888888889,106.60502222222222,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.08415526672894184,0.005620878080773674,98,0.10438749917879926,0.008344553320226156,98,0.0742957471026485,0.006136539532606766,98,0.02976206881279656,0.0023652595015038903,98,0.024441886183755875,0.001482272432435504,98,0.02087815763828805,0.0016909592058681883,98,-0.4276173571214446,0.023158010476445008,98,0.5560879596543932,0.013133172952515038,98,0.6198148904696831,0.015401755296085428,98,-0.13179317600902066,0.012257501152560243,98,-0.1104802575812112,0.010188196126180772,98,0.40130842822032575,0.022938678353224422,98,0.10855323838285114,0.00860411603313483,98,2.5410950096798124,0.1020987470022097,98,0.08805766303177906,0.007052929561964517,98,0.12813759392239016,0.010213378316437918,98,0.13155476651647927,0.010409333447125604,98,1.1354914654453878,0.06570732425991961,98,2.831611937063536,0.09510480285270274,98,1.4056035459402907,0.04091614529568762,98,3.509624923719607,0.13296269425795185,98,3.0376597279809543,0.13813330542619595,98,0.024441886183755875,0.001482272432435504,98,0.02087815763828805,0.0016909592058681883,98
BEN_LUC,10.638366,106.47543,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.08321347720077032,0.018148700024888307,99,0.10354310827330959,0.015007440663166526,99,0.09110079322585204,0.020115846973943922,99,0.1477935406491645,0.06892568103382067,99,0.1256787232756556,0.04867644410245066,99,0.10239205344703259,0.04137727706874173,99,0.20327579793092243,0.23494721112026193,99,-0.12496471131146542,0.24265938277305826,99,-0.07671769544401248,0.19885968500909154,99,0.13290738683429848,0.1487990904994594,99,0.1149227943267533,0.13028509396376503,99,1.8541132525886852,1.0824650327476544,99,0.18509906475968588,0.05562690667698602,99,2.10614376422475,0.1565117451746152,99,0.09688349994509667,0.01780879816938512,99,0.13803474035146848,0.024418439816272612,99,0.2084576097044415,0.05035116692927847,99,0.9277218312998737,0.06099977817238124,99,0.6980141561354085,0.332429569687751,99,1.1806947707976225,0.12486039168105396,99,0.8693387860594887,0.4045846943784098,99,0.768236988427105,0.28813043484097184,99,0.1256787232756556,0.04867644410245066,99,0.10239205344703259,0.04137727706874173,99
BEN_TRAI,9.880838888888889,106.5289,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.10685240268495522,0.003579164339419826,96,0.1289311686589385,0.0035068207021507446,96,0.10779250231227674,0.0023680153834279025,96,0.06163431671430006,0.004277577738848532,96,0.04959370406378034,0.003073457484452812,96,0.04241600218361802,0.0031681795195927847,96,-0.29402597697899086,0.02331463708117504,96,0.3724368751688742,0.021989215210351916,96,0.4814222539014966,0.02382015548021376,96,-0.12843929790228245,0.0072085620081859545,96,-0.10535791683166647,0.006820310646692697,96,0.5582645707566138,0.02904533366367251,96,0.14352288760785545,0.004828920853320338,96,2.1843905982233878,0.0507506664080268,96,0.11787704072721712,0.0026818840901046723,96,0.16806089004620406,0.003914776104022823,96,0.17953538497547028,0.005044902573747243,96,0.9870434991410459,0.028132032794556065,96,1.8975812400487884,0.10155799837465274,96,1.1974012840105717,0.024366561661700013,96,2.2911161021779707,0.12581934973435352,96,2.72861422320122,0.16779045824043523,96,0.04959370406378034,0.003073457484452812,96,0.04241600218361802,0.0031681795195927847,96
BINH_DAI,10.20401944,106.70562222,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.10709309966676951,0.025029388529134805,51,0.12863360215366146,0.02529807183614467,51,0.13450339438137698,0.020888771798880882,51,0.11602935445568816,0.05244984740992693,51,0.094371442992667,0.045378920670697195,51,0.08771147571061244,0.037423477306770474,51,-0.11047449910717418,0.16682955907433486,51,0.08647199623501872,0.15669626528172986,51,0.18059692746449174,0.19478145314052134,51,-0.04284117752112636,0.08823762088832732,51,-0.0429063792667076,0.08047913898831013,51,0.850272249911709,0.3262542004492956,51,0.17560201801662204,0.05103790556167935,51,1.743848382499011,0.15003130525193253,51,0.1314400906096744,0.02270592137922609,51,0.1862472045749771,0.032099585119103546,51,0.2221004069524671,0.05160467195312288,51,0.7903526433073463,0.09221322808776865,51,1.0256373289907579,0.27488951158976555,51,0.9534957402143205,0.06852383393700553,51,1.2476058860008874,0.36468952398900367,51,1.6616934092110107,0.8326041446945216,51,0.094371442992667,0.045378920670697195,51,0.08771147571061244,0.037423477306770474,51
CAU_NOI,10.477280555555556,106.58334444444444,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.08991375399693362,0.007792222484413529,99,0.11360758099011686,0.006356702628437374,99,0.0784867991762185,0.00522854993557626,99,0.0454093128788486,0.005406763155170325,99,0.048305712147031166,0.006027752750262018,99,0.04110580419451368,0.004888181667211251,99,-0.25862324384246804,0.01168927835548088,99,0.44129710246256515,0.01616874750686851,99,0.42050566472871115,0.020953741073277375,99,-0.10380338861672742,0.01133103129154997,99,-0.08324842542579693,0.008164681650055907,99,0.5891661646111725,0.01473136692568293,99,0.12422489546599011,0.009041438975094053,99,2.646071648834361,0.08466164168942468,99,0.0944432630350444,0.005543552757592464,99,0.13823772917945668,0.008051750831871096,99,0.14728448415515197,0.009975439273479186,99,1.1681639827037271,0.03412522456118385,99,2.02125680553706,0.07249581421164619,99,1.4629044980801653,0.06257581239979619,99,2.583237552832137,0.10567588120858573,99,1.8234460483295445,0.14423844554732718,99,0.048305712147031166,0.006027752750262018,99,0.04110580419451368,0.004888181667211251,99
CAU_QUAN,9.75845,106.11414166666664,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.10501680722289307,0.019618561171090985,88,0.13799849884624307,0.023390763726719565,88,0.1459691289767759,0.02521922576108454,88,0.0816123271712724,0.025211309075278906,88,0.05293393751921808,0.024485934975857288,88,0.046353202185600295,0.01913115999649112,88,-0.28674975044543843,0.17744910801225203,88,0.2615211716978263,0.1704076587848569,88,0.456251664121257,0.21025971222944756,88,-0.1369387638221134,0.08599676900368328,88,-0.13289115207464244,0.08253252760707584,88,0.5767378770278113,0.41468458193144603,88,0.16159270330584327,0.0216177024830029,88,1.665064740475986,0.07572045938111736,88,0.1419051255306168,0.024179553648879814,88,0.20090660798669668,0.03422745574820506,88,0.21806331004349294,0.02856139184907013,88,0.7187740750228073,0.04665407403065286,88,1.3392792195352605,0.3147604307182595,88,0.9462906643765759,0.036685621624490884,88,1.7704868664571356,0.42864936062477016,88,3.1626128296029408,1.1468717656884035,88,0.05293393751921808,0.024485934975857288,88,0.046353202185600295,0.01913115999649112,88
DAI_NGAI,9.734863888888889,106.0744722222222,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.10039898551635015,0.004515190380773338,96,0.13667104730425247,0.005927158786316869,96,0.1466878029810897,0.008637888791561757,96,0.07227273755424708,0.024806639447627427,96,0.027529266028296497,0.013717200856248547,96,0.024111416998820526,0.007852761067857922,96,-0.344295954098983,0.13605834679317794,96,0.31308521770821873,0.12776604479621176,96,0.6681397017723008,0.12419022089328806,96,-0.15530919880647143,0.06850725678885759,96,-0.15588251670620976,0.06619322220899988,96,0.49825667010972907,0.2668693872253062,96,0.15526674720383177,0.013326320688392028,96,1.61703338511179,0.048388735020487385,96,0.14158308830631336,0.0071334024213466,96,0.20050109204052896,0.010093165066163621,96,0.21377065614985102,0.007101098840198664,96,0.6847875930838848,0.020669681803058643,96,1.4283462203285489,0.2586040670721536,96,0.9322457824349912,0.03029533324291495,96,1.9456561997660988,0.36069229383594237,96,5.723998592378512,1.421639448837502,96,0.027529266028296497,0.013717200856248547,96,0.024111416998820526,0.007852761067857922,96
GO_QUAO,9.723144444444443,105.27886111111113,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
HOA_BINH,10.290253,106.592389,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.10908149078904684,0.029512463553023536,95,0.12339431329871328,0.030114779134542972,95,0.11509634612373146,0.02863957580320585,95,0.0849013924712205,0.0533941316353375,95,0.08082687345119889,0.06706565897313917,95,0.07105589873318424,0.06317683184122103,95,-0.16882510466835826,0.170142367264895,95,0.20548830406492793,0.17064996351696532,95,0.3040930653418865,0.26392977908300685,95,-0.06585071472753405,0.09352671076844395,95,-0.06059554529986749,0.07426273226331949,95,0.7488057372728628,0.40814508862356697,95,0.1522069933071343,0.05429268286716476,95,2.044320545320649,0.18537575852163793,95,0.1191579565206152,0.02871555187322238,95,0.16895183132744537,0.041022958443928864,95,0.19136913392747157,0.05960541979073708,95,0.9734059888050892,0.11883329630607474,95,1.4537833014044552,0.4323873750686158,95,1.0785681813122634,0.07616939377129578,95,1.6400449290315218,0.5744156443663997,95,2.0516877496580506,0.9461756546928488,95,0.08082687345119889,0.06706565897313917,95,0.07105589873318424,0.06317683184122103,95
HUNG_MY,9.883374,106.44775,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.07710548462233091,0.023568308899454285,97,0.10168614428417712,0.02866067607161131,97,0.1053302532242525,0.0403220319353261,97,0.14665333380084236,0.08191604931984912,97,0.06666764881715498,0.03598151632508527,97,0.042997468764356554,0.018887242169228234,97,0.10850133624639063,0.4038290814542638,97,-0.1125476588464482,0.3621443217404211,97,0.22132837037900638,0.374831737650627,97,0.0826712896451243,0.23702304639675545,97,0.07115768042800118,0.2184826493072382,97,1.9613929240189887,1.9043305072494068,97,0.18906790053587372,0.05810258907410181,97,1.7776478331579806,0.25163261381749313,97,0.10329161228676667,0.034413382888631994,97,0.14668763953424768,0.04855932811492297,97,0.2227219275260898,0.04558953380070841,97,0.7619112714540662,0.09723646206403264,97,0.763429388050127,0.5390507200452637,97,1.015736560680442,0.15797164044430181,97,1.0010226276265046,0.6906863003385534,97,2.5706493933864034,2.2013802179539095,97,0.06666764881715498,0.03598151632508527,97,0.042997468764356554,0.018887242169228234,97
HUONG_MY,9.980555555555556,106.3888888888889,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.11321834461623016,0.0034880624816591792,96,0.14152070982999004,0.002725560818294441,96,0.15041579069866048,0.004672266544939218,96,0.07146228516562658,0.005162792908895959,96,0.03215820129281835,0.012977457764743057,96,0.029164926216789625,0.010624376544444867,96,-0.3563269211898727,0.03778194558281334,96,0.33028087880109613,0.02680522158308232,96,0.6447634609682856,0.08994389801422625,96,-0.17460777554289209,0.01437831877722435,96,-0.1641020479917776,0.016930222203748162,96,0.47706081955946794,0.04517387262386237,96,0.15861574160136174,0.004283607719294364,96,1.6982487033070477,0.08659724172028484,96,0.14583379883767375,0.0022552130314745077,96,0.20662021008994264,0.003156407502395687,96,0.2187318453386733,0.0034487294234916543,96,0.7550356607722393,0.04415504291132315,96,1.5925290790926707,0.08293662333179704,96,0.9432130347103292,0.04360496645565845,96,1.992884603472362,0.11393509846431105,96,5.426414283324363,1.0368662720648332,96,0.03215820129281835,0.012977457764743057,96,0.029164926216789625,0.010624376544444867,96
LOC_THUAN,10.243055555555555,106.6,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.12366831392316142,0.010350993764725596,98,0.14890375989373644,0.013165752349033687,98,0.1350804789123137,0.019284854233109723,98,0.07416878370799367,0.015799189084519022,98,0.052113046260530246,0.007160964311170981,98,0.04479203083077972,0.00664491057366556,98,-0.2722394183980967,0.03147680333058344,98,0.30520175398875843,0.04271925165368891,98,0.5055790703059306,0.02113788513154211,98,-0.16151442398161694,0.008951809337553518,98,-0.13489334311277676,0.008464989182496352,98,0.574071124597067,0.03714722663654124,98,0.16576917151841858,0.019091953722197248,98,2.019174273497061,0.10431145520872968,98,0.14167894610926382,0.01619137306045367,98,0.2011329476170024,0.02265227827906517,98,0.21383383564943176,0.026973737136287562,98,0.9241722627127655,0.05419323443889135,98,1.646029807883199,0.15481724031440852,98,1.0869800042076168,0.05101708360469703,98,1.906444543250859,0.19735687174238556,98,2.9996335681879294,0.1757671216465447,98,0.052113046260530246,0.007160964311170981,98,0.04479203083077972,0.00664491057366556,98
MY_HOA,10.222313,106.348934,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.09390590930334036,0.029426979728950444,95,0.09999925961829904,0.033048221540897905,95,0.09246973184225395,0.03537836562610825,95,0.08323482059169084,0.07585968375875299,95,0.07916033810568139,0.0787469244256092,95,0.07442832125347469,0.07411530763875439,95,-0.1373085212513039,0.23733143536347212,95,0.198093260137899,0.24328378279208374,95,0.2869300967209697,0.279365447701805,95,-0.028197396007125515,0.13939022306850604,95,-0.0281610469050753,0.11067085146382943,95,0.8549186118890676,0.6104191359400252,95,0.13451718858141734,0.07363828260617028,95,2.314340810668754,0.24240906189671785,95,0.09604318131645362,0.034237401156150565,95,0.13636497540032874,0.04820189396984424,95,0.1642951404147124,0.07890851903958725,95,1.1658964527338964,0.17149062522118672,95,1.686351537576096,0.6313821176486082,95,1.1484443712455883,0.07838536497251844,95,1.660758398865682,0.6151977443169433,95,1.8718545068484902,0.7917759929871385,95,0.07916033810568139,0.0787469244256092,95,0.07442832125347469,0.07411530763875439,95
SON_DOC,10.054167,106.463889,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.134897169770438,0.0026641358717729765,99,0.17092343611418903,0.0023344195966901473,99,0.17206754276996925,0.0025964164088533013,99,0.07427667623502317,0.0028366371111587475,99,0.04370181206040373,0.001310745416568052,99,0.03657741586713799,0.0010472165859075947,99,-0.3974798543465646,0.01090433402789406,99,0.392902100942992,0.011696995925830648,99,0.6029019649209899,0.009158537260539818,99,-0.2240931171393046,0.003840248501625224,99,-0.19659100959294465,0.003692569926362531,99,0.432394717145404,0.011388007141666476,99,0.18661972389829434,0.003113409396822315,99,1.7759108290830925,0.01487506467102063,99,0.1714442601978364,0.0023236857695181257,99,0.24260366634434485,0.003296242452032454,99,0.25386312818280554,0.0038915397547915394,99,0.78346808173924,0.008663182227510122,99,1.833432190627777,0.0428456929605611,99,0.9924427570658622,0.009391599420289836,99,2.326894371535595,0.06239669507178955,99,4.372433177207882,0.1530138878043807,99,0.04370181206040373,0.001310745416568052,99,0.03657741586713799,0.0010472165859075947,99
TAN_AN,10.539013,106.425759,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.06895762362777125,0.026518912787228812,99,0.09279505389372018,0.022214098438403378,99,0.06871685573372373,0.024426051194668858,99,0.10761537637569131,0.08758981976216043,99,0.09371664285314746,0.04133844626787561,99,0.0742471199933379,0.02710837449903654,99,0.034692354871012576,0.36715985880009716,99,0.11832241739361786,0.4191494184059603,99,0.028627746014788184,0.2366349354322956,99,0.07196662247176584,0.18217423686065978,99,0.06778024281867003,0.17020270793511239,99,1.8043196951805693,2.230147104791041,99,0.15346156033382893,0.06977300579616394,99,2.5635084493949463,0.523079782651945,99,0.07925345089936049,0.023320613648996912,99,0.11622549295646556,0.03175990347752949,99,0.17071068132524952,0.06785484809496914,99,1.0229922939329832,0.25903222559544176,99,1.3774638622583586,0.9177730968652608,99,1.5405161505131337,0.3122719800232364,99,2.073889762941912,1.4854742756014934,99,0.7695500449495791,0.25211171279761696,99,0.09371664285314746,0.04133844626787561,99,0.0742471199933379,0.02710837449903654,99
TRAN_DE,9.528211111111112,106.20145555555555,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.09608587280066977,0.016685175843040297,53,0.11761531133569315,0.01506071525622638,53,0.1336038689490001,0.016018477490143516,53,0.09608504597518246,0.029135490563042946,53,0.06315693324080104,0.037360470540452,53,0.0555210984118665,0.02826195723917496,53,-0.1782692002618098,0.09393603140508047,53,0.11617300631883466,0.09235974355863152,53,0.34858843198928513,0.18279051665606832,53,-0.0787472180508104,0.04250125547092732,53,-0.07903436801628261,0.04034428333024743,53,0.7092833530515424,0.15201448842019344,53,0.1526121986635599,0.029181183908240902,53,1.5975244204934866,0.10151672172587914,53,0.12532202494330608,0.015165982252299893,53,0.17804420687202044,0.02157116620414372,53,0.2030637989865102,0.03184429235573713,53,0.7170000357408843,0.07029188787113894,53,1.0360471892520358,0.14163798189031201,53,0.8805243887221388,0.04116750593483438,53,1.2848113203953468,0.22110275297466037,53,2.6110595622648094,0.95842668570191,53,0.06315693324080104,0.037360470540452,53,0.0555210984118665,0.02826195723917496,53
TRA_KHA,9.614763888888888,106.24315833333334,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.12924011421163292,0.006471122767926129,98,0.1639211665769836,0.006621601495417196,98,0.1434083766466242,0.007235121596224367,98,0.05451344087607251,0.005447483595495544,98,0.04298089339455247,0.0051909500649440264,98,0.043028607854256135,0.005076618660643032,98,-0.4502261417890992,0.02196996542281598,98,0.501941938818447,0.023515166521552344,98,0.58573848287816,0.02819306441658986,98,-0.2350147561104002,0.006719743059491808,98,-0.1910473193698954,0.0044465428399182985,98,0.3793884624413386,0.020892011399723825,98,0.17277572637217128,0.007939452536788915,98,2.0450193592489576,0.02799763575625588,98,0.15331757342204033,0.006903800658290683,98,0.21780465353405143,0.00966243115232903,98,0.2245427877196998,0.010646918839411821,98,0.9013678705651376,0.015220932141353333,98,2.382347141339021,0.13338846344622057,98,1.143651494782748,0.017793383910101792,98,3.023903692278027,0.1920356518352558,98,3.361784470731843,0.2606256593586666,98,0.04298089339455247,0.0051909500649440264,98,0.043028607854256135,0.005076618660643032,98
TRA_VINH,9.975806,106.354472,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.05362958823173714,0.008085781301939206,79,0.06291565840616409,0.007157122798660793,79,0.05694560471504511,0.005773613291522815,79,0.039913389101294536,0.01434375555926777,79,0.02714473534885535,0.008846492637903122,79,0.019562929535123855,0.006244373429813756,79,-0.19133068704885003,0.14722856602159007,79,0.237573547245549,0.14854258220585032,79,0.405252931306771,0.14632521729139103,79,-0.04387196220895301,0.03738832548720684,79,-0.04339310913608474,0.0363269234486249,79,0.7098629579933333,0.2607405400113673,79,0.07536992855783368,0.011152960719708527,79,2.0491858197647956,0.12608705498041825,79,0.05984087348142583,0.006251114144674115,79,0.08488133947450352,0.00895568742058057,79,0.09458896740891393,0.01141549002754437,79,0.9430784812496558,0.08152674769532274,79,1.448280348714827,0.35031132147873034,79,1.1061073563686141,0.05373443490441978,79,1.7075684373813416,0.4412076449123591,79,2.294057928766746,0.6795034657130798,79,0.02714473534885535,0.008846492637903122,79,0.019562929535123855,0.006244373429813756,79
TUYEN_NHON,10.658176,106.19173,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.08780395124716947,0.04370883249098418,98,0.1047929429757462,0.0445417139387222,98,0.08943655233815627,0.04727786635144271,98,0.15781718541042564,0.09193443899172994,98,0.14414745805225276,0.09422257208168502,98,0.12441473863162313,0.09013745711505974,98,0.21553744111693446,0.2277676225435088,98,-0.12884276547248597,0.25959456311698026,98,-0.07236665763198065,0.2826869909550025,98,0.14695321249409685,0.1524673413400401,98,0.12407673748497658,0.12978560603080969,98,1.8625439718247465,1.0708137425840019,98,0.19451994167204859,0.09347827745071302,98,2.2199354498893196,0.238690059504985,98,0.09669178590868358,0.045961524252489845,98,0.13808128112211598,0.06457358188990228,98,0.21620043519242954,0.10233249745947012,98,0.9994370670446203,0.12024978026084794,98,0.7292195213909058,0.3804353802801142,98,1.2217395137125784,0.13635313040242586,98,0.8776740372414357,0.4408221525366898,98,0.8093317251632653,0.4114817220683425,98,0.14414745805225276,0.09422257208168502,98,0.12441473863162313,0.09013745711505974,98
VAM_KENH,10.273983,106.737017,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.11327681046427379,0.024096985827728346,77,0.13181157325680745,0.026253510765083785,77,0.11925743435569477,0.023058331449263916,77,0.1257108475650827,0.04498931985862034,77,0.07727997921325744,0.016044749651323034,77,0.05961212964495359,0.008651695778917175,77,0.013809258205236753,0.20894230160616062,77,0.034438365264903216,0.21192121869262642,77,0.2466186594672926,0.15506967143611275,77,0.012154378126597365,0.13217013584709883,77,0.009893375085676368,0.10885794025974435,77,1.1572637323186,0.5669323162628888,77,0.18671227736819287,0.03325612801854727,77,2.0743906555749376,0.11995338617199086,77,0.125355206927657,0.024525018952902454,77,0.1777855562400254,0.0348271146427458,77,0.22281996070437887,0.033516578200911314,77,0.9664954538551018,0.09390951623854384,77,1.0097147325264288,0.3630491491572072,77,1.1078951968239983,0.03743569605800207,77,1.1740095822464216,0.43618214318677123,77,1.6360058503698458,0.4821295152448017,77,0.07727997921325744,0.016044749651323034,77,0.05961212964495359,0.008651695778917175,77
XEO_RO,9.883454,106.4475831,2020-08,2020,8,2020-07-01,2020-08-01,34,50,40,0.07161730652658746,0.022994071316029156,94,0.09549418704888511,0.028054677914599483,94,0.0955896318197215,0.04007933827623555,94,0.1747068246328294,0.08860782124284408,94,0.07943415866120139,0.04408832200798049,94,0.048917115062981575,0.027787607880885475,94,0.2247800738476691,0.41388883689811984,94,-0.2149589401055334,0.37005873880865064,94,0.11743844009072268,0.3869843320349271,94,0.15903444085258184,0.25045904675943786,94,0.1395929590408288,0.22934947972718664,94,2.6006056005771856,2.082475298729555,94,0.20976215228613407,0.06410781665045263,94,1.852015663447696,0.2664063619090652,94,0.09527998663073407,0.034005280580384406,94,0.13548489219274418,0.0479123526343141,94,0.23758212735962161,0.04922522840658771,94,0.7882949646757783,0.10332595511007758,94,0.6266866614960654,0.5211557755022658,94,1.0637206910814743,0.16731578075050377,94,0.8282152485029863,0.6725609774840124,94,2.0654056705016233,2.118593409225365,94,0.07943415866120139,0.04408832200798049,94,0.048917115062981575,0.027787607880885475,94
