station_id,target_date,input_start,input_end,baseline,y_true,split
MY_HOA,2021-02-23,2021-01-24,2021-02-22,,5.800000190734863,train
MY_HOA,2021-02-24,2021-01-25,2021-02-23,,5.300000190734863,train
MY_HOA,2021-02-25,2021-01-26,2021-02-24,,5.300000190734863,train
MY_HOA,2021-02-26,2021-01-27,2021-02-25,,5.0,train
MY_HOA,2021-02-27,2021-01-28,2021-02-26,,4.800000190734863,train
MY_HOA,2021-02-28,2021-01-29,2021-02-27,,5.099999904632568,train
MY_HOA,2021-03-01,2021-01-30,2021-02-28,,5.300000190734863,train
MY_HOA,2021-03-02,2021-01-31,2021-03-01,,4.800000190734863,train
MY_HOA,2021-03-03,2021-02-01,2021-03-02,,5.300000190734863,train
MY_HOA,2021-03-04,2021-02-02,2021-03-03,,5.599999904632568,train
MY_HOA,2021-03-05,2021-02-03,2021-03-04,,5.5,train
MY_HOA,2021-03-06,2021-02-04,2021-03-05,,4.199999809265137,train
MY_HOA,2021-03-07,2021-02-05,2021-03-06,,4.599999904632568,train
MY_HOA,2021-03-08,2021-02-06,2021-03-07,,5.099999904632568,train
MY_HOA,2021-03-09,2021-02-07,2021-03-08,,5.400000095367432,train
MY_HOA,2021-03-10,2021-02-08,2021-03-09,,5.400000095367432,train
MY_HOA,2021-03-11,2021-02-09,2021-03-10,,5.800000190734863,train
MY_HOA,2021-03-12,2021-02-10,2021-03-11,,6.099999904632568,train
MY_HOA,2021-03-13,2021-02-11,2021-03-12,,6.400000095367432,train
MY_HOA,2021-03-14,2021-02-12,2021-03-13,,6.5,train
MY_HOA,2021-03-15,2021-02-13,2021-03-14,,6.599999904632568,train
MY_HOA,2021-03-16,2021-02-14,2021-03-15,,6.099999904632568,train
MY_HOA,2021-03-17,2021-02-15,2021-03-16,,5.699999809265137,train
MY_HOA,2021-03-18,2021-02-16,2021-03-17,,4.900000095367432,train
MY_HOA,2021-03-19,2021-02-17,2021-03-18,,4.5,train
MY_HOA,2021-03-20,2021-02-18,2021-03-19,,3.700000047683716,train
MY_HOA,2021-03-21,2021-02-19,2021-03-20,,4.0,train
MY_HOA,2021-03-22,2021-02-20,2021-03-21,,5.300000190734863,train
MY_HOA,2021-03-23,2021-02-21,2021-03-22,,6.699999809265137,train
MY_HOA,2021-03-24,2021-02-22,2021-03-23,,7.800000190734863,train
MY_HOA,2021-03-25,2021-02-23,2021-03-24,,7.900000095367432,train
MY_HOA,2021-03-26,2021-02-24,2021-03-25,,8.300000190734863,train
MY_HOA,2021-03-27,2021-02-25,2021-03-26,,8.100000381469727,train
MY_HOA,2021-03-28,2021-02-26,2021-03-27,,7.800000190734863,train
MY_HOA,2021-03-29,2021-02-27,2021-03-28,,7.699999809265137,train
MY_HOA,2021-03-30,2021-02-28,2021-03-29,,7.5,train
MY_HOA,2021-03-31,2021-03-01,2021-03-30,,7.199999809265137,train
MY_HOA,2021-04-01,2021-03-02,2021-03-31,,6.300000190734863,train
MY_HOA,2021-04-02,2021-03-03,2021-04-01,,5.699999809265137,train
MY_HOA,2021-04-03,2021-03-04,2021-04-02,,4.699999809265137,train
MY_HOA,2021-04-04,2021-03-05,2021-04-03,,4.300000190734863,train
MY_HOA,2021-04-05,2021-03-06,2021-04-04,,5.599999904632568,train
MY_HOA,2021-04-06,2021-03-07,2021-04-05,,6.300000190734863,train
MY_HOA,2021-04-07,2021-03-08,2021-04-06,,5.599999904632568,train
MY_HOA,2021-04-08,2021-03-09,2021-04-07,,5.699999809265137,train
MY_HOA,2021-04-09,2021-03-10,2021-04-08,,5.599999904632568,train
MY_HOA,2021-04-10,2021-03-11,2021-04-09,,5.699999809265137,train
MY_HOA,2021-04-11,2021-03-12,2021-04-10,,5.800000190734863,train
MY_HOA,2021-04-12,2021-03-13,2021-04-11,,5.900000095367432,train
MY_HOA,2021-04-13,2021-03-14,2021-04-12,,5.800000190734863,train
MY_HOA,2021-04-14,2021-03-15,2021-04-13,,5.599999904632568,train
MY_HOA,2021-04-15,2021-03-16,2021-04-14,,4.599999904632568,train
MY_HOA,2021-04-16,2021-03-17,2021-04-15,,3.9000000953674316,train
MY_HOA,2021-04-17,2021-03-18,2021-04-16,,3.200000047683716,train
MY_HOA,2021-04-18,2021-03-19,2021-04-17,,2.700000047683716,train
MY_HOA,2021-04-19,2021-03-20,2021-04-18,,2.200000047683716,train
MY_HOA,2021-04-20,2021-03-21,2021-04-19,,2.299999952316284,train
MY_HOA,2021-04-21,2021-03-22,2021-04-20,,2.700000047683716,train
MY_HOA,2021-04-22,2021-03-23,2021-04-21,,2.5,train
MY_HOA,2021-04-23,2021-03-24,2021-04-22,,2.200000047683716,train
MY_HOA,2021-04-24,2021-03-25,2021-04-23,,2.9000000953674316,train
MY_HOA,2021-04-25,2021-03-26,2021-04-24,,3.5999999046325684,train
MY_HOA,2021-04-26,2021-03-27,2021-04-25,,3.4000000953674316,train
MY_HOA,2021-04-27,2021-03-28,2021-04-26,,3.200000047683716,train
MY_HOA,2021-04-28,2021-03-29,2021-04-27,,3.0999999046325684,train
MY_HOA,2021-04-29,2021-03-30,2021-04-28,,3.0,train
MY_HOA,2021-04-30,2021-03-31,2021-04-29,,2.700000047683716,train
MY_HOA,2021-05-01,2021-04-01,2021-04-30,,2.700000047683716,train
MY_HOA,2021-05-02,2021-04-02,2021-05-01,,2.0,train
MY_HOA,2021-05-03,2021-04-03,2021-05-02,,1.899999976158142,train
MY_HOA,2021-05-04,2021-04-04,2021-05-03,,1.899999976158142,train
MY_HOA,2021-05-05,2021-04-05,2021-05-04,,1.899999976158142,train
MY_HOA,2021-05-06,2021-04-06,2021-05-05,,1.7000000476837158,train
MY_HOA,2021-05-07,2021-04-07,2021-05-06,,1.100000023841858,train
MY_HOA,2021-05-08,2021-04-08,2021-05-07,,1.2000000476837158,train
MY_HOA,2021-05-09,2021-04-09,2021-05-08,,0.800000011920929,train
MY_HOA,2021-05-10,2021-04-10,2021-05-09,,0.699999988079071,train
MY_HOA,2021-05-11,2021-04-11,2021-05-10,,0.699999988079071,train
MY_HOA,2021-05-12,2021-04-12,2021-05-11,,0.6000000238418579,train
MY_HOA,2021-05-13,2021-04-13,2021-05-12,,0.5,train
MY_HOA,2021-05-14,2021-04-14,2021-05-13,,0.5,train
MY_HOA,2021-05-15,2021-04-15,2021-05-14,,0.4000000059604645,train
MY_HOA,2021-05-16,2021-04-16,2021-05-15,,0.4000000059604645,train
MY_HOA,2021-05-17,2021-04-17,2021-05-16,,0.30000001192092896,train
MY_HOA,2021-05-18,2021-04-18,2021-05-17,,0.30000001192092896,train
MY_HOA,2021-05-19,2021-04-19,2021-05-18,,0.30000001192092896,train
MY_HOA,2021-05-20,2021-04-20,2021-05-19,,0.30000001192092896,train
MY_HOA,2021-05-21,2021-04-21,2021-05-20,,0.30000001192092896,train
MY_HOA,2021-05-22,2021-04-22,2021-05-21,,0.20000000298023224,train
MY_HOA,2021-05-23,2021-04-23,2021-05-22,,0.20000000298023224,train
MY_HOA,2021-05-24,2021-04-24,2021-05-23,,0.20000000298023224,train
MY_HOA,2021-05-25,2021-04-25,2021-05-24,,0.20000000298023224,train
MY_HOA,2021-05-26,2021-04-26,2021-05-25,,0.30000001192092896,train
MY_HOA,2021-05-27,2021-04-27,2021-05-26,,0.30000001192092896,train
MY_HOA,2021-05-28,2021-04-28,2021-05-27,,0.30000001192092896,train
MY_HOA,2021-05-29,2021-04-29,2021-05-28,,0.30000001192092896,train
MY_HOA,2021-05-30,2021-04-30,2021-05-29,,0.20000000298023224,train
MY_HOA,2021-05-31,2021-05-01,2021-05-30,,0.20000000298023224,train
SON_DOC,2020-02-02,2020-01-03,2020-02-01,,15.300000190734863,train
SON_DOC,2020-02-03,2020-01-04,2020-02-02,,13.899999618530273,train
SON_DOC,2020-02-07,2020-01-08,2020-02-06,,20.600000381469727,train
SON_DOC,2020-02-08,2020-01-09,2020-02-07,,21.0,train
SON_DOC,2020-02-10,2020-01-11,2020-02-09,,25.299999237060547,train
SON_DOC,2020-02-11,2020-01-12,2020-02-10,,26.299999237060547,train
SON_DOC,2020-02-12,2020-01-13,2020-02-11,,25.799999237060547,train
SON_DOC,2020-02-16,2020-01-17,2020-02-15,,19.299999237060547,train
SON_DOC,2020-02-17,2020-01-18,2020-02-16,,21.100000381469727,train
SON_DOC,2020-02-20,2020-01-21,2020-02-19,,23.700000762939453,train
SON_DOC,2020-02-21,2020-01-22,2020-02-20,,24.799999237060547,train
SON_DOC,2020-02-24,2020-01-25,2020-02-23,,26.100000381469727,train
SON_DOC,2020-02-25,2020-01-26,2020-02-24,,26.799999237060547,train
SON_DOC,2020-02-28,2020-01-29,2020-02-27,,25.5,train
SON_DOC,2020-02-29,2020-01-30,2020-02-28,,28.200000762939453,train
SON_DOC,2020-03-03,2020-02-02,2020-03-02,,23.299999237060547,train
SON_DOC,2020-03-04,2020-02-03,2020-03-03,,24.600000381469727,train
SON_DOC,2020-03-07,2020-02-06,2020-03-06,,23.299999237060547,train
SON_DOC,2020-03-08,2020-02-07,2020-03-07,,22.899999618530273,train
SON_DOC,2020-03-09,2020-02-08,2020-03-08,,22.700000762939453,train
SON_DOC,2020-03-11,2020-02-10,2020-03-10,,26.100000381469727,train
SON_DOC,2020-03-12,2020-02-11,2020-03-11,,25.600000381469727,train
SON_DOC,2020-03-17,2020-02-16,2020-03-16,,24.200000762939453,train
SON_DOC,2020-03-18,2020-02-17,2020-03-17,,23.0,train
SON_DOC,2020-03-19,2020-02-18,2020-03-18,,22.700000762939453,train
SON_DOC,2020-03-23,2020-02-22,2020-03-22,,24.600000381469727,train
SON_DOC,2020-03-24,2020-02-23,2020-03-23,,23.899999618530273,train
SON_DOC,2020-03-25,2020-02-24,2020-03-24,,24.5,train
SON_DOC,2020-03-29,2020-02-28,2020-03-28,,22.799999237060547,train
SON_DOC,2020-03-30,2020-02-29,2020-03-29,,23.399999618530273,train
SON_DOC,2020-04-02,2020-03-03,2020-04-01,,23.200000762939453,train
SON_DOC,2020-04-03,2020-03-04,2020-04-02,,23.100000381469727,train
SON_DOC,2020-04-04,2020-03-05,2020-04-03,,23.200000762939453,train
SON_DOC,2020-04-08,2020-03-09,2020-04-07,,22.5,train
SON_DOC,2020-04-09,2020-03-10,2020-04-08,,23.799999237060547,train
SON_DOC,2020-04-10,2020-03-11,2020-04-09,,25.299999237060547,train
SON_DOC,2020-04-15,2020-03-16,2020-04-14,,23.399999618530273,train
SON_DOC,2020-04-16,2020-03-17,2020-04-15,,23.100000381469727,train
SON_DOC,2020-04-17,2020-03-18,2020-04-16,,22.100000381469727,train
SON_DOC,2020-04-21,2020-03-22,2020-04-20,,20.799999237060547,train
SON_DOC,2020-04-22,2020-03-23,2020-04-21,,21.899999618530273,train
SON_DOC,2020-04-23,2020-03-24,2020-04-22,,22.399999618530273,train
SON_DOC,2020-04-26,2020-03-27,2020-04-25,,23.299999237060547,train
SON_DOC,2020-04-27,2020-03-28,2020-04-26,,23.399999618530273,train
SON_DOC,2020-04-28,2020-03-29,2020-04-27,,25.399999618530273,train
SON_DOC,2020-05-01,2020-04-01,2020-04-30,,24.700000762939453,train
SON_DOC,2020-05-02,2020-04-02,2020-05-01,,23.899999618530273,train
SON_DOC,2020-05-07,2020-04-07,2020-05-06,,24.600000381469727,train
SON_DOC,2020-05-08,2020-04-08,2020-05-07,,23.5,train
SON_DOC,2020-05-09,2020-04-09,2020-05-08,,23.399999618530273,train
SON_DOC,2020-05-13,2020-04-13,2020-05-12,,21.899999618530273,train
SON_DOC,2020-05-14,2020-04-14,2020-05-13,,21.5,train
SON_DOC,2020-05-17,2020-04-17,2020-05-16,,19.100000381469727,train
SON_DOC,2020-05-18,2020-04-18,2020-05-17,,19.899999618530273,train
SON_DOC,2020-05-19,2020-04-19,2020-05-18,,20.299999237060547,train
SON_DOC,2020-05-23,2020-04-23,2020-05-22,,17.700000762939453,train
SON_DOC,2020-05-24,2020-04-24,2020-05-23,,17.100000381469727,train
SON_DOC,2020-05-25,2020-04-25,2020-05-24,,16.799999237060547,train
SON_DOC,2020-05-30,2020-04-30,2020-05-29,,8.800000190734863,train
SON_DOC,2020-05-31,2020-05-01,2020-05-30,,10.600000381469727,train
SON_DOC,2020-06-02,2020-05-03,2020-06-01,,10.899999618530273,train
SON_DOC,2020-06-03,2020-05-04,2020-06-02,,11.399999618530273,train
SON_DOC,2020-06-06,2020-05-07,2020-06-05,,8.399999618530273,train
SON_DOC,2020-06-07,2020-05-08,2020-06-06,,8.5,train
SON_DOC,2020-06-10,2020-05-11,2020-06-09,,7.099999904632568,train
SON_DOC,2020-06-11,2020-05-12,2020-06-10,,5.699999809265137,train
SON_DOC,2020-06-14,2020-05-15,2020-06-13,,7.300000190734863,train
SON_DOC,2020-06-15,2020-05-16,2020-06-14,,5.699999809265137,train
SON_DOC,2020-06-16,2020-05-17,2020-06-15,,4.800000190734863,train
SON_DOC,2020-06-19,2020-05-20,2020-06-18,,7.699999809265137,train
SON_DOC,2020-06-20,2020-05-21,2020-06-19,,7.199999809265137,train
SON_DOC,2020-06-24,2020-05-25,2020-06-23,,5.699999809265137,train
SON_DOC,2020-06-25,2020-05-26,2020-06-24,,4.800000190734863,train
SON_DOC,2020-06-29,2020-05-30,2020-06-28,,2.9000000953674316,train
SON_DOC,2020-06-30,2020-05-31,2020-06-29,,1.600000023841858,train
SON_DOC,2021-01-01,2020-12-02,2020-12-31,,8.600000381469727,train
SON_DOC,2021-01-02,2020-12-03,2021-01-01,,7.400000095367432,train
SON_DOC,2021-01-06,2020-12-07,2021-01-05,,7.900000095367432,train
SON_DOC,2021-01-07,2020-12-08,2021-01-06,,8.399999618530273,train
SON_DOC,2021-01-12,2020-12-13,2021-01-11,,7.0,train
SON_DOC,2021-01-13,2020-12-14,2021-01-12,,7.0,train
SON_DOC,2021-01-14,2020-12-15,2021-01-13,,7.900000095367432,train
SON_DOC,2021-01-20,2020-12-21,2021-01-19,,3.4000000953674316,train
SON_DOC,2021-01-21,2020-12-22,2021-01-20,,3.5999999046325684,train
SON_DOC,2021-01-27,2020-12-28,2021-01-26,,8.699999809265137,train
SON_DOC,2021-01-28,2020-12-29,2021-01-27,,8.899999618530273,train
SON_DOC,2021-01-30,2020-12-31,2021-01-29,,9.800000190734863,train
SON_DOC,2021-01-31,2021-01-01,2021-01-30,,10.100000381469727,train
SON_DOC,2021-02-01,2021-01-02,2021-01-31,,12.0,train
SON_DOC,2021-02-07,2021-01-08,2021-02-06,,9.600000381469727,train
SON_DOC,2021-02-08,2021-01-09,2021-02-07,,12.0,train
SON_DOC,2021-02-11,2021-01-12,2021-02-10,,12.100000381469727,train
SON_DOC,2021-02-12,2021-01-13,2021-02-11,,11.899999618530273,train
SON_DOC,2021-02-13,2021-01-14,2021-02-12,,13.0,train
SON_DOC,2021-02-18,2021-01-19,2021-02-17,,11.800000190734863,train
SON_DOC,2021-02-19,2021-01-20,2021-02-18,,10.899999618530273,train
SON_DOC,2021-02-22,2021-01-23,2021-02-21,,11.800000190734863,train
SON_DOC,2021-02-23,2021-01-24,2021-02-22,,13.199999809265137,train
