station_id,target_date,target,input_start,input_end,split
CAU_NOI,2021-05-14,7.199999809265137,2021-04-08,2021-05-07,train
CAU_NOI,2021-05-15,6.800000190734863,2021-04-09,2021-05-08,train
CAU_NOI,2021-05-16,6.599999904632568,2021-04-10,2021-05-09,train
CAU_NOI,2021-05-17,5.599999904632568,2021-04-11,2021-05-10,train
CAU_NOI,2021-05-18,5.5,2021-04-12,2021-05-11,train
CAU_NOI,2021-05-19,4.5,2021-04-13,2021-05-12,train
CAU_NOI,2021-05-20,3.799999952316284,2021-04-14,2021-05-13,train
CAU_NOI,2021-05-21,5.099999904632568,2021-04-15,2021-05-14,train
CAU_NOI,2021-05-22,4.800000190734863,2021-04-16,2021-05-15,train
CAU_NOI,2021-05-23,5.400000095367432,2021-04-17,2021-05-16,train
CAU_NOI,2021-05-24,4.599999904632568,2021-04-18,2021-05-17,train
CAU_NOI,2021-05-25,3.700000047683716,2021-04-19,2021-05-18,train
CAU_NOI,2021-05-26,2.299999952316284,2021-04-20,2021-05-19,train
CAU_NOI,2021-05-27,1.2999999523162842,2021-04-21,2021-05-20,train
CAU_NOI,2021-05-28,1.100000023841858,2021-04-22,2021-05-21,train
CAU_NOI,2021-05-29,1.2000000476837158,2021-04-23,2021-05-22,train
CAU_NOI,2021-05-30,1.0,2021-04-24,2021-05-23,train
CAU_NOI,2021-05-31,0.800000011920929,2021-04-25,2021-05-24,train
CAU_QUAN,2020-02-06,10.699999809265137,2020-01-01,2020-01-30,train
CAU_QUAN,2020-02-07,12.199999809265137,2020-01-02,2020-01-31,train
CAU_QUAN,2020-02-08,13.100000381469727,2020-01-03,2020-02-01,train
CAU_QUAN,2020-02-11,14.600000381469727,2020-01-06,2020-02-04,train
CAU_QUAN,2020-02-12,14.0,2020-01-07,2020-02-05,train
CAU_QUAN,2020-02-18,7.699999809265137,2020-01-13,2020-02-11,train
CAU_QUAN,2020-02-19,7.699999809265137,2020-01-14,2020-02-12,train
CAU_QUAN,2020-02-22,11.5,2020-01-17,2020-02-15,train
CAU_QUAN,2020-02-23,10.899999618530273,2020-01-18,2020-02-16,train
CAU_QUAN,2020-02-24,11.399999618530273,2020-01-19,2020-02-17,train
CAU_QUAN,2020-02-27,8.899999618530273,2020-01-22,2020-02-20,train
CAU_QUAN,2020-02-28,7.699999809265137,2020-01-23,2020-02-21,train
CAU_QUAN,2020-02-29,5.900000095367432,2020-01-24,2020-02-22,train
CAU_QUAN,2020-03-03,3.5,2020-01-27,2020-02-25,train
CAU_QUAN,2020-03-04,2.5,2020-01-28,2020-02-26,train
CAU_QUAN,2020-03-08,9.0,2020-02-01,2020-03-01,train
CAU_QUAN,2020-03-09,9.300000190734863,2020-02-02,2020-03-02,train
CAU_QUAN,2020-03-11,9.899999618530273,2020-02-04,2020-03-04,train
CAU_QUAN,2020-03-12,10.399999618530273,2020-02-05,2020-03-05,train
CAU_QUAN,2020-03-14,7.300000190734863,2020-02-07,2020-03-07,train
CAU_QUAN,2020-03-15,7.0,2020-02-08,2020-03-08,train
CAU_QUAN,2020-03-18,7.0,2020-02-11,2020-03-11,train
CAU_QUAN,2020-03-19,6.099999904632568,2020-02-12,2020-03-12,train
CAU_QUAN,2020-03-20,6.699999809265137,2020-02-13,2020-03-13,train
CAU_QUAN,2020-03-24,7.900000095367432,2020-02-17,2020-03-17,train
CAU_QUAN,2020-03-25,8.100000381469727,2020-02-18,2020-03-18,train
CAU_QUAN,2020-03-30,4.0,2020-02-23,2020-03-23,train
CAU_QUAN,2020-03-31,3.799999952316284,2020-02-24,2020-03-24,train
CAU_QUAN,2020-04-02,4.099999904632568,2020-02-26,2020-03-26,train
CAU_QUAN,2020-04-03,5.5,2020-02-27,2020-03-27,train
CAU_QUAN,2020-04-04,6.099999904632568,2020-02-28,2020-03-28,train
CAU_QUAN,2020-04-08,8.199999809265137,2020-03-03,2020-04-01,train
CAU_QUAN,2020-04-09,6.699999809265137,2020-03-04,2020-04-02,train
CAU_QUAN,2020-04-10,7.099999904632568,2020-03-05,2020-04-03,train
CAU_QUAN,2020-04-15,4.900000095367432,2020-03-10,2020-04-08,train
CAU_QUAN,2020-04-16,3.5,2020-03-11,2020-04-09,train
CAU_QUAN,2020-04-17,3.0,2020-03-12,2020-04-10,train
CAU_QUAN,2020-04-21,4.0,2020-03-16,2020-04-14,train
CAU_QUAN,2020-04-22,4.199999809265137,2020-03-17,2020-04-15,train
CAU_QUAN,2020-04-23,4.300000190734863,2020-03-18,2020-04-16,train
CAU_QUAN,2020-04-26,5.0,2020-03-21,2020-04-19,train
CAU_QUAN,2020-04-27,4.5,2020-03-22,2020-04-20,train
CAU_QUAN,2020-04-28,6.199999809265137,2020-03-23,2020-04-21,train
CAU_QUAN,2020-05-01,6.099999904632568,2020-03-26,2020-04-24,train
CAU_QUAN,2020-05-02,4.900000095367432,2020-03-27,2020-04-25,train
CAU_QUAN,2020-05-03,5.800000190734863,2020-03-28,2020-04-26,train
CAU_QUAN,2020-05-07,6.5,2020-04-01,2020-04-30,train
CAU_QUAN,2020-05-08,5.199999809265137,2020-04-02,2020-05-01,train
CAU_QUAN,2020-05-09,5.199999809265137,2020-04-03,2020-05-02,train
CAU_QUAN,2020-05-14,4.699999809265137,2020-04-08,2020-05-07,train
CAU_QUAN,2020-05-15,4.300000190734863,2020-04-09,2020-05-08,train
CAU_QUAN,2020-05-16,4.5,2020-04-10,2020-05-09,train
CAU_QUAN,2020-05-20,4.699999809265137,2020-04-14,2020-05-13,train
CAU_QUAN,2020-05-21,4.5,2020-04-15,2020-05-14,train
CAU_QUAN,2020-05-25,3.0,2020-04-19,2020-05-18,train
CAU_QUAN,2020-05-26,2.9000000953674316,2020-04-20,2020-05-19,train
CAU_QUAN,2020-05-29,2.4000000953674316,2020-04-23,2020-05-22,train
CAU_QUAN,2020-05-30,2.0,2020-04-24,2020-05-23,train
CAU_QUAN,2020-06-01,3.0999999046325684,2020-04-26,2020-05-25,train
CAU_QUAN,2020-06-02,3.799999952316284,2020-04-27,2020-05-26,train
CAU_QUAN,2020-06-05,3.9000000953674316,2020-04-30,2020-05-29,train
CAU_QUAN,2020-06-06,3.200000047683716,2020-05-01,2020-05-30,train
CAU_QUAN,2020-06-07,2.799999952316284,2020-05-02,2020-05-31,train
CAU_QUAN,2020-06-10,2.200000047683716,2020-05-05,2020-06-03,train
CAU_QUAN,2020-06-11,2.0,2020-05-06,2020-06-04,train
CAU_QUAN,2020-06-15,1.399999976158142,2020-05-10,2020-06-08,train
CAU_QUAN,2020-06-16,1.5,2020-05-11,2020-06-09,train
CAU_QUAN,2020-06-17,2.5,2020-05-12,2020-06-10,train
CAU_QUAN,2020-06-22,4.0,2020-05-17,2020-06-15,train
CAU_QUAN,2020-06-23,3.4000000953674316,2020-05-18,2020-06-16,train
CAU_QUAN,2020-06-24,2.799999952316284,2020-05-19,2020-06-17,train
CAU_QUAN,2020-06-29,0.30000001192092896,2020-05-24,2020-06-22,train
CAU_QUAN,2020-06-30,0.10000000149011612,2020-05-25,2020-06-23,train
CAU_QUAN,2021-01-01,1.2999999523162842,2020-11-26,2020-12-25,train
CAU_QUAN,2021-01-02,1.2999999523162842,2020-11-27,2020-12-26,train
CAU_QUAN,2021-01-03,1.600000023841858,2020-11-28,2020-12-27,train
CAU_QUAN,2021-01-04,1.2000000476837158,2020-11-29,2020-12-28,train
CAU_QUAN,2021-01-05,0.800000011920929,2020-11-30,2020-12-29,train
CAU_QUAN,2021-01-06,0.800000011920929,2020-12-01,2020-12-30,train
CAU_QUAN,2021-01-07,0.6000000238418579,2020-12-02,2020-12-31,train
CAU_QUAN,2021-01-08,0.30000001192092896,2020-12-03,2021-01-01,train
CAU_QUAN,2021-01-09,1.600000023841858,2020-12-04,2021-01-02,train
CAU_QUAN,2021-01-10,3.0,2020-12-05,2021-01-03,train
CAU_QUAN,2021-01-11,7.199999809265137,2020-12-06,2021-01-04,train
CAU_QUAN,2021-01-12,7.5,2020-12-07,2021-01-05,train
CAU_QUAN,2021-01-13,7.800000190734863,2020-12-08,2021-01-06,train
CAU_QUAN,2021-01-14,6.599999904632568,2020-12-09,2021-01-07,train
CAU_QUAN,2021-01-15,6.0,2020-12-10,2021-01-08,train
CAU_QUAN,2021-01-16,4.400000095367432,2020-12-11,2021-01-09,train
CAU_QUAN,2021-01-17,1.600000023841858,2020-12-12,2021-01-10,train
CAU_QUAN,2021-01-18,1.399999976158142,2020-12-13,2021-01-11,train
CAU_QUAN,2021-01-19,0.8999999761581421,2020-12-14,2021-01-12,train
CAU_QUAN,2021-01-20,0.800000011920929,2020-12-15,2021-01-13,train
CAU_QUAN,2021-01-21,0.800000011920929,2020-12-16,2021-01-14,train
CAU_QUAN,2021-01-22,1.2000000476837158,2020-12-17,2021-01-15,train
CAU_QUAN,2021-01-23,2.4000000953674316,2020-12-18,2021-01-16,train
CAU_QUAN,2021-01-24,5.800000190734863,2020-12-19,2021-01-17,train
CAU_QUAN,2021-01-25,6.0,2020-12-20,2021-01-18,train
CAU_QUAN,2021-01-26,8.100000381469727,2020-12-21,2021-01-19,train
CAU_QUAN,2021-01-27,9.0,2020-12-22,2021-01-20,train
CAU_QUAN,2021-01-28,10.0,2020-12-23,2021-01-21,train
CAU_QUAN,2021-01-29,10.199999809265137,2020-12-24,2021-01-22,train
CAU_QUAN,2021-01-30,8.899999618530273,2020-12-25,2021-01-23,train
CAU_QUAN,2021-01-31,8.300000190734863,2020-12-26,2021-01-24,train
CAU_QUAN,2021-02-01,6.800000190734863,2020-12-27,2021-01-25,train
CAU_QUAN,2021-02-02,3.9000000953674316,2020-12-28,2021-01-26,train
CAU_QUAN,2021-02-03,3.700000047683716,2020-12-29,2021-01-27,train
CAU_QUAN,2021-02-04,2.0999999046325684,2020-12-30,2021-01-28,train
CAU_QUAN,2021-02-05,1.2999999523162842,2020-12-31,2021-01-29,train
CAU_QUAN,2021-02-06,1.5,2021-01-01,2021-01-30,train
CAU_QUAN,2021-02-07,4.400000095367432,2021-01-02,2021-01-31,train
CAU_QUAN,2021-02-08,6.199999809265137,2021-01-03,2021-02-01,train
CAU_QUAN,2021-02-09,7.900000095367432,2021-01-04,2021-02-02,train
CAU_QUAN,2021-02-10,8.5,2021-01-05,2021-02-03,train
CAU_QUAN,2021-02-11,8.199999809265137,2021-01-06,2021-02-04,train
CAU_QUAN,2021-02-12,7.5,2021-01-07,2021-02-05,train
CAU_QUAN,2021-02-13,7.0,2021-01-08,2021-02-06,train
CAU_QUAN,2021-02-14,6.400000095367432,2021-01-09,2021-02-07,train
CAU_QUAN,2021-02-15,4.900000095367432,2021-01-10,2021-02-08,train
CAU_QUAN,2021-02-16,2.9000000953674316,2021-01-11,2021-02-09,train
CAU_QUAN,2021-02-17,2.299999952316284,2021-01-12,2021-02-10,train
CAU_QUAN,2021-02-18,1.5,2021-01-13,2021-02-11,train
CAU_QUAN,2021-02-19,1.0,2021-01-14,2021-02-12,train
CAU_QUAN,2021-02-20,0.8999999761581421,2021-01-15,2021-02-13,train
CAU_QUAN,2021-02-21,2.200000047683716,2021-01-16,2021-02-14,train
CAU_QUAN,2021-02-22,3.0999999046325684,2021-01-17,2021-02-15,train
CAU_QUAN,2021-02-23,6.800000190734863,2021-01-18,2021-02-16,train
CAU_QUAN,2021-02-24,9.699999809265137,2021-01-19,2021-02-17,train
CAU_QUAN,2021-02-25,11.199999809265137,2021-01-20,2021-02-18,train
CAU_QUAN,2021-02-26,12.399999618530273,2021-01-21,2021-02-19,train
CAU_QUAN,2021-02-27,11.0,2021-01-22,2021-02-20,train
CAU_QUAN,2021-02-28,11.600000381469727,2021-01-23,2021-02-21,train
CAU_QUAN,2021-03-01,12.5,2021-01-24,2021-02-22,train
CAU_QUAN,2021-03-02,11.600000381469727,2021-01-25,2021-02-23,train
CAU_QUAN,2021-03-03,8.5,2021-01-26,2021-02-24,train
CAU_QUAN,2021-03-04,6.900000095367432,2021-01-27,2021-02-25,train
CAU_QUAN,2021-03-05,5.699999809265137,2021-01-28,2021-02-26,train
CAU_QUAN,2021-03-06,5.0,2021-01-29,2021-02-27,train
CAU_QUAN,2021-03-07,5.0,2021-01-30,2021-02-28,train
CAU_QUAN,2021-03-08,6.699999809265137,2021-01-31,2021-03-01,train
CAU_QUAN,2021-03-09,6.5,2021-02-01,2021-03-02,train
CAU_QUAN,2021-03-10,7.400000095367432,2021-02-02,2021-03-03,train
CAU_QUAN,2021-03-11,8.0,2021-02-03,2021-03-04,train
CAU_QUAN,2021-03-12,8.399999618530273,2021-02-04,2021-03-05,train
CAU_QUAN,2021-03-13,8.600000381469727,2021-02-05,2021-03-06,train
CAU_QUAN,2021-03-14,9.0,2021-02-06,2021-03-07,train
CAU_QUAN,2021-03-15,8.5,2021-02-07,2021-03-08,train
CAU_QUAN,2021-03-16,7.699999809265137,2021-02-08,2021-03-09,train
CAU_QUAN,2021-03-17,5.800000190734863,2021-02-09,2021-03-10,train
CAU_QUAN,2021-03-18,4.0,2021-02-10,2021-03-11,train
CAU_QUAN,2021-03-19,2.799999952316284,2021-02-11,2021-03-12,train
CAU_QUAN,2021-03-20,2.299999952316284,2021-02-12,2021-03-13,train
CAU_QUAN,2021-03-21,1.2999999523162842,2021-02-13,2021-03-14,train
CAU_QUAN,2021-03-22,3.5999999046325684,2021-02-14,2021-03-15,train
CAU_QUAN,2021-03-23,4.0,2021-02-15,2021-03-16,train
CAU_QUAN,2021-03-24,6.199999809265137,2021-02-16,2021-03-17,train
CAU_QUAN,2021-03-25,5.5,2021-02-17,2021-03-18,train
CAU_QUAN,2021-03-26,7.199999809265137,2021-02-18,2021-03-19,train
CAU_QUAN,2021-03-27,8.600000381469727,2021-02-19,2021-03-20,train
CAU_QUAN,2021-03-28,9.5,2021-02-20,2021-03-21,train
CAU_QUAN,2021-03-29,8.0,2021-02-21,2021-03-22,train
CAU_QUAN,2021-03-30,6.5,2021-02-22,2021-03-23,train
CAU_QUAN,2021-03-31,6.0,2021-02-23,2021-03-24,train
CAU_QUAN,2021-04-01,3.9000000953674316,2021-02-24,2021-03-25,train
CAU_QUAN,2021-04-02,3.5,2021-02-25,2021-03-26,train
CAU_QUAN,2021-04-03,2.0,2021-02-26,2021-03-27,train
CAU_QUAN,2021-04-04,1.7999999523162842,2021-02-27,2021-03-28,train
CAU_QUAN,2021-04-05,3.5,2021-02-28,2021-03-29,train
CAU_QUAN,2021-04-06,4.699999809265137,2021-03-01,2021-03-30,train
CAU_QUAN,2021-04-07,4.800000190734863,2021-03-02,2021-03-31,train
CAU_QUAN,2021-04-08,4.5,2021-03-03,2021-04-01,train
CAU_QUAN,2021-04-09,6.0,2021-03-04,2021-04-02,train
CAU_QUAN,2021-04-10,7.0,2021-03-05,2021-04-03,train
CAU_QUAN,2021-04-11,7.5,2021-03-06,2021-04-04,train
CAU_QUAN,2021-04-12,7.099999904632568,2021-03-07,2021-04-05,train
CAU_QUAN,2021-04-13,6.0,2021-03-08,2021-04-06,train
CAU_QUAN,2021-04-14,4.5,2021-03-09,2021-04-07,train
CAU_QUAN,2021-04-15,3.799999952316284,2021-03-10,2021-04-08,train
CAU_QUAN,2021-04-16,2.5999999046325684,2021-03-11,2021-04-09,train
CAU_QUAN,2021-04-17,1.2999999523162842,2021-03-12,2021-04-10,train
CAU_QUAN,2021-04-18,1.0,2021-03-13,2021-04-11,train
CAU_QUAN,2021-04-19,0.8999999761581421,2021-03-14,2021-04-12,train
CAU_QUAN,2021-04-20,1.100000023841858,2021-03-15,2021-04-13,train
CAU_QUAN,2021-04-21,1.7000000476837158,2021-03-16,2021-04-14,train
CAU_QUAN,2021-04-22,2.0999999046325684,2021-03-17,2021-04-15,train
CAU_QUAN,2021-04-23,2.0,2021-03-18,2021-04-16,train
CAU_QUAN,2021-04-24,2.5999999046325684,2021-03-19,2021-04-17,train
CAU_QUAN,2021-04-25,3.0,2021-03-20,2021-04-18,train
CAU_QUAN,2021-04-26,3.5999999046325684,2021-03-21,2021-04-19,train
CAU_QUAN,2021-04-27,3.200000047683716,2021-03-22,2021-04-20,train
CAU_QUAN,2021-04-28,2.200000047683716,2021-03-23,2021-04-21,train
CAU_QUAN,2021-04-29,2.0,2021-03-24,2021-04-22,train
CAU_QUAN,2021-04-30,2.0,2021-03-25,2021-04-23,train
CAU_QUAN,2021-05-01,1.7000000476837158,2021-03-26,2021-04-24,train
CAU_QUAN,2021-05-02,1.399999976158142,2021-03-27,2021-04-25,train
CAU_QUAN,2021-05-03,1.899999976158142,2021-03-28,2021-04-26,train
CAU_QUAN,2021-05-04,2.0999999046325684,2021-03-29,2021-04-27,train
CAU_QUAN,2021-05-05,2.5,2021-03-30,2021-04-28,train
CAU_QUAN,2021-05-06,1.7000000476837158,2021-03-31,2021-04-29,train
CAU_QUAN,2021-05-07,2.0,2021-04-01,2021-04-30,train
CAU_QUAN,2021-05-08,1.899999976158142,2021-04-02,2021-05-01,train
CAU_QUAN,2021-05-09,2.0,2021-04-03,2021-05-02,train
CAU_QUAN,2021-05-10,2.0999999046325684,2021-04-04,2021-05-03,train
CAU_QUAN,2021-05-11,1.899999976158142,2021-04-05,2021-05-04,train
CAU_QUAN,2021-05-12,1.5,2021-04-06,2021-05-05,train
CAU_QUAN,2021-05-13,1.0,2021-04-07,2021-05-06,train
CAU_QUAN,2021-05-14,0.8999999761581421,2021-04-08,2021-05-07,train
CAU_QUAN,2021-05-15,0.6000000238418579,2021-04-09,2021-05-08,train
CAU_QUAN,2021-05-16,0.30000001192092896,2021-04-10,2021-05-09,train
CAU_QUAN,2021-05-17,0.30000001192092896,2021-04-11,2021-05-10,train
CAU_QUAN,2021-05-18,0.30000001192092896,2021-04-12,2021-05-11,train
CAU_QUAN,2021-05-19,0.30000001192092896,2021-04-13,2021-05-12,train
CAU_QUAN,2021-05-20,0.20000000298023224,2021-04-14,2021-05-13,train
CAU_QUAN,2021-05-21,0.5,2021-04-15,2021-05-14,train
CAU_QUAN,2021-05-22,0.6000000238418579,2021-04-16,2021-05-15,train
CAU_QUAN,2021-05-23,0.800000011920929,2021-04-17,2021-05-16,train
CAU_QUAN,2021-05-24,1.100000023841858,2021-04-18,2021-05-17,train
CAU_QUAN,2021-05-25,1.2000000476837158,2021-04-19,2021-05-18,train
CAU_QUAN,2021-05-26,1.2000000476837158,2021-04-20,2021-05-19,train
CAU_QUAN,2021-05-27,0.800000011920929,2021-04-21,2021-05-20,train
CAU_QUAN,2021-05-28,0.30000001192092896,2021-04-22,2021-05-21,train
CAU_QUAN,2021-05-29,0.20000000298023224,2021-04-23,2021-05-22,train
CAU_QUAN,2021-05-30,0.20000000298023224,2021-04-24,2021-05-23,train
CAU_QUAN,2021-05-31,0.20000000298023224,2021-04-25,2021-05-24,train
DAI_NGAI,2020-02-06,10.300000190734863,2020-01-01,2020-01-30,train
DAI_NGAI,2020-02-07,10.800000190734863,2020-01-02,2020-01-31,train
DAI_NGAI,2020-02-08,11.800000190734863,2020-01-03,2020-02-01,train
DAI_NGAI,2020-02-11,14.0,2020-01-06,2020-02-04,train
DAI_NGAI,2020-02-12,14.199999809265137,2020-01-07,2020-02-05,train
DAI_NGAI,2020-02-18,7.900000095367432,2020-01-13,2020-02-11,train
DAI_NGAI,2020-02-19,8.199999809265137,2020-01-14,2020-02-12,train
DAI_NGAI,2020-02-22,9.300000190734863,2020-01-17,2020-02-15,train
DAI_NGAI,2020-02-23,10.600000381469727,2020-01-18,2020-02-16,train
DAI_NGAI,2020-02-24,10.0,2020-01-19,2020-02-17,train
DAI_NGAI,2020-02-27,8.5,2020-01-22,2020-02-20,train
DAI_NGAI,2020-02-28,8.100000381469727,2020-01-23,2020-02-21,train
DAI_NGAI,2020-02-29,6.400000095367432,2020-01-24,2020-02-22,train
DAI_NGAI,2020-03-03,2.799999952316284,2020-01-27,2020-02-25,train
DAI_NGAI,2020-03-04,3.0,2020-01-28,2020-02-26,train
DAI_NGAI,2020-03-08,6.800000190734863,2020-02-01,2020-03-01,train
DAI_NGAI,2020-03-09,8.399999618530273,2020-02-02,2020-03-02,train
DAI_NGAI,2020-03-11,9.899999618530273,2020-02-04,2020-03-04,train
DAI_NGAI,2020-03-12,10.399999618530273,2020-02-05,2020-03-05,train
DAI_NGAI,2020-03-14,9.600000381469727,2020-02-07,2020-03-07,train
DAI_NGAI,2020-03-15,9.5,2020-02-08,2020-03-08,train
DAI_NGAI,2020-03-18,5.800000190734863,2020-02-11,2020-03-11,train
DAI_NGAI,2020-03-19,5.800000190734863,2020-02-12,2020-03-12,train
DAI_NGAI,2020-03-20,5.5,2020-02-13,2020-03-13,train
DAI_NGAI,2020-03-24,6.5,2020-02-17,2020-03-17,train
DAI_NGAI,2020-03-25,6.599999904632568,2020-02-18,2020-03-18,train
DAI_NGAI,2020-03-30,5.400000095367432,2020-02-23,2020-03-23,train
DAI_NGAI,2020-03-31,4.400000095367432,2020-02-24,2020-03-24,train
DAI_NGAI,2020-04-02,3.0999999046325684,2020-02-26,2020-03-26,train
DAI_NGAI,2020-04-03,3.9000000953674316,2020-02-27,2020-03-27,train
DAI_NGAI,2020-04-04,3.5,2020-02-28,2020-03-28,train
DAI_NGAI,2020-04-08,7.5,2020-03-03,2020-04-01,train
DAI_NGAI,2020-04-09,7.699999809265137,2020-03-04,2020-04-02,train
DAI_NGAI,2020-04-10,8.0,2020-03-05,2020-04-03,train
DAI_NGAI,2020-04-15,3.5,2020-03-10,2020-04-08,train
DAI_NGAI,2020-04-16,3.0999999046325684,2020-03-11,2020-04-09,train
DAI_NGAI,2020-04-17,2.9000000953674316,2020-03-12,2020-04-10,train
DAI_NGAI,2020-04-21,4.699999809265137,2020-03-16,2020-04-14,train
DAI_NGAI,2020-04-22,5.0,2020-03-17,2020-04-15,train
DAI_NGAI,2020-04-23,4.800000190734863,2020-03-18,2020-04-16,train
DAI_NGAI,2020-04-26,4.400000095367432,2020-03-21,2020-04-19,train
DAI_NGAI,2020-04-27,4.0,2020-03-22,2020-04-20,train
DAI_NGAI,2020-04-28,3.799999952316284,2020-03-23,2020-04-21,train
DAI_NGAI,2020-05-01,5.300000190734863,2020-03-26,2020-04-24,train
DAI_NGAI,2020-05-02,6.300000190734863,2020-03-27,2020-04-25,train
DAI_NGAI,2020-05-03,5.900000095367432,2020-03-28,2020-04-26,train
DAI_NGAI,2020-05-07,6.699999809265137,2020-04-01,2020-04-30,train
DAI_NGAI,2020-05-08,7.099999904632568,2020-04-02,2020-05-01,train
DAI_NGAI,2020-05-09,7.099999904632568,2020-04-03,2020-05-02,train
DAI_NGAI,2020-05-14,3.5,2020-04-08,2020-05-07,train
DAI_NGAI,2020-05-15,3.200000047683716,2020-04-09,2020-05-08,train
DAI_NGAI,2020-05-16,3.0999999046325684,2020-04-10,2020-05-09,train
DAI_NGAI,2020-05-20,3.9000000953674316,2020-04-14,2020-05-13,train
DAI_NGAI,2020-05-21,3.9000000953674316,2020-04-15,2020-05-14,train
DAI_NGAI,2020-05-25,2.700000047683716,2020-04-19,2020-05-18,train
DAI_NGAI,2020-05-26,2.5999999046325684,2020-04-20,2020-05-19,train
DAI_NGAI,2020-05-29,1.399999976158142,2020-04-23,2020-05-22,train
DAI_NGAI,2020-05-30,1.399999976158142,2020-04-24,2020-05-23,train
DAI_NGAI,2020-06-01,1.899999976158142,2020-04-26,2020-05-25,train
DAI_NGAI,2020-06-02,2.0999999046325684,2020-04-27,2020-05-26,train
DAI_NGAI,2020-06-05,1.7999999523162842,2020-04-30,2020-05-29,train
DAI_NGAI,2020-06-06,1.600000023841858,2020-05-01,2020-05-30,train
DAI_NGAI,2020-06-07,1.2000000476837158,2020-05-02,2020-05-31,train
DAI_NGAI,2020-06-10,0.6000000238418579,2020-05-05,2020-06-03,train
DAI_NGAI,2020-06-11,0.4000000059604645,2020-05-06,2020-06-04,train
DAI_NGAI,2020-06-15,2.799999952316284,2020-05-10,2020-06-08,train
DAI_NGAI,2020-06-16,2.0999999046325684,2020-05-11,2020-06-09,train
DAI_NGAI,2020-06-17,3.0,2020-05-12,2020-06-10,train
DAI_NGAI,2020-06-22,3.0999999046325684,2020-05-17,2020-06-15,train
DAI_NGAI,2020-06-23,2.0,2020-05-18,2020-06-16,train
DAI_NGAI,2020-06-24,1.2999999523162842,2020-05-19,2020-06-17,train
DAI_NGAI,2020-06-29,0.20000000298023224,2020-05-24,2020-06-22,train
DAI_NGAI,2020-06-30,0.20000000298023224,2020-05-25,2020-06-23,train
DAI_NGAI,2021-01-01,1.2999999523162842,2020-11-26,2020-12-25,train
DAI_NGAI,2021-01-02,0.5,2020-11-27,2020-12-26,train
DAI_NGAI,2021-01-03,0.30000001192092896,2020-11-28,2020-12-27,train
DAI_NGAI,2021-01-04,1.600000023841858,2020-11-29,2020-12-28,train
DAI_NGAI,2021-01-05,1.399999976158142,2020-11-30,2020-12-29,train
DAI_NGAI,2021-01-06,1.0,2020-12-01,2020-12-30,train
DAI_NGAI,2021-01-07,1.5,2020-12-02,2020-12-31,train
DAI_NGAI,2021-01-08,1.7999999523162842,2020-12-03,2021-01-01,train
DAI_NGAI,2021-01-09,2.200000047683716,2020-12-04,2021-01-02,train
DAI_NGAI,2021-01-10,3.4000000953674316,2020-12-05,2021-01-03,train
DAI_NGAI,2021-01-11,4.400000095367432,2020-12-06,2021-01-04,train
DAI_NGAI,2021-01-12,6.0,2020-12-07,2021-01-05,train
DAI_NGAI,2021-01-13,4.900000095367432,2020-12-08,2021-01-06,train
DAI_NGAI,2021-01-14,5.199999809265137,2020-12-09,2021-01-07,train
DAI_NGAI,2021-01-15,3.5999999046325684,2020-12-10,2021-01-08,train
DAI_NGAI,2021-01-16,2.4000000953674316,2020-12-11,2021-01-09,train
DAI_NGAI,2021-01-17,2.4000000953674316,2020-12-12,2021-01-10,train
DAI_NGAI,2021-01-18,2.299999952316284,2020-12-13,2021-01-11,train
DAI_NGAI,2021-01-19,2.200000047683716,2020-12-14,2021-01-12,train
DAI_NGAI,2021-01-20,2.700000047683716,2020-12-15,2021-01-13,train
DAI_NGAI,2021-01-21,2.0999999046325684,2020-12-16,2021-01-14,train
DAI_NGAI,2021-01-22,1.7000000476837158,2020-12-17,2021-01-15,train
DAI_NGAI,2021-01-23,3.4000000953674316,2020-12-18,2021-01-16,train
DAI_NGAI,2021-01-24,4.5,2020-12-19,2021-01-17,train
DAI_NGAI,2021-01-25,6.199999809265137,2020-12-20,2021-01-18,train
DAI_NGAI,2021-01-26,6.599999904632568,2020-12-21,2021-01-19,train
DAI_NGAI,2021-01-27,6.800000190734863,2020-12-22,2021-01-20,train
DAI_NGAI,2021-01-28,6.5,2020-12-23,2021-01-21,train
DAI_NGAI,2021-01-29,7.0,2020-12-24,2021-01-22,train
DAI_NGAI,2021-01-30,7.300000190734863,2020-12-25,2021-01-23,train
DAI_NGAI,2021-01-31,6.0,2020-12-26,2021-01-24,train
DAI_NGAI,2021-02-01,4.599999904632568,2020-12-27,2021-01-25,train
DAI_NGAI,2021-02-02,3.700000047683716,2020-12-28,2021-01-26,train
DAI_NGAI,2021-02-03,3.4000000953674316,2020-12-29,2021-01-27,train
DAI_NGAI,2021-02-04,2.9000000953674316,2020-12-30,2021-01-28,train
DAI_NGAI,2021-02-05,2.200000047683716,2020-12-31,2021-01-29,train
DAI_NGAI,2021-02-06,1.899999976158142,2021-01-01,2021-01-30,train
DAI_NGAI,2021-02-07,2.9000000953674316,2021-01-02,2021-01-31,train
DAI_NGAI,2021-02-08,4.199999809265137,2021-01-03,2021-02-01,train
DAI_NGAI,2021-02-09,5.5,2021-01-04,2021-02-02,train
DAI_NGAI,2021-02-10,5.5,2021-01-05,2021-02-03,train
DAI_NGAI,2021-02-11,5.599999904632568,2021-01-06,2021-02-04,train
